source,etype,target,time,date
716132,1,715933,5319268,2015-07-12 03:34:28
716132,1,688807,5330073,2015-07-12 06:34:33
717122,1,716132,5330105,2015-07-12 06:35:05
716132,1,707895,5332555,2015-07-12 07:15:55
716132,1,730810,5339532,2015-07-12 09:12:12
716132,1,698675,5374228,2015-07-12 18:50:28
716132,1,709947,5382679,2015-07-12 21:11:19
716253,1,716132,5390492,2015-07-12 23:21:32
716132,1,724886,5390524,2015-07-12 23:22:04
722405,1,716132,5416046,2015-07-13 06:27:26
721670,1,716132,5442269,2015-07-13 13:44:29
731114,1,716132,5450511,2015-07-13 16:01:51
716132,1,732857,5453022,2015-07-13 16:43:42
711380,1,716132,5529166,2015-07-14 13:52:46
716132,1,704851,5545586,2015-07-14 18:26:26
716132,1,721005,5621398,2015-07-15 15:29:58
718407,1,716132,5621400,2015-07-15 15:30:00
712733,1,716132,5634310,2015-07-15 19:05:10
716132,1,712590,5805660,2015-07-17 18:41:00
713701,1,716132,5805743,2015-07-17 18:42:23
716132,1,715062,5861702,2015-07-18 10:15:02
710376,1,716132,5954017,2015-07-19 11:53:37
716132,1,715747,5954051,2015-07-19 11:54:11
716132,1,701245,6044872,2015-07-20 13:07:52
716132,1,713266,6130851,2015-07-21 13:00:51
716132,1,699418,6179807,2015-07-22 02:36:47
742159,1,716132,6179838,2015-07-22 02:37:18
716132,1,738226,6192421,2015-07-22 06:07:01
714237,1,716132,6192491,2015-07-22 06:08:11
716132,1,706066,6259891,2015-07-23 00:51:31
716132,1,715337,6322852,2015-07-23 18:20:52
694777,1,716132,6322888,2015-07-23 18:21:28
706355,1,716132,6355596,2015-07-24 03:26:36
716132,1,712927,6362287,2015-07-24 05:18:07
716132,1,713429,6362303,2015-07-24 05:18:23
680362,1,716132,6384989,2015-07-24 11:36:29
712697,1,716132,6393847,2015-07-24 14:04:07
724067,1,716132,6465176,2015-07-25 09:52:56
716132,1,720703,6465239,2015-07-25 09:53:59
716132,1,692360,6478530,2015-07-25 13:35:30
740374,1,716132,6563432,2015-07-26 13:10:32
716132,1,689014,6575579,2015-07-26 16:32:59
709782,1,716132,6578446,2015-07-26 17:20:46
700270,1,716132,6671225,2015-07-27 19:07:05
716132,1,741273,6692253,2015-07-28 00:57:33
698211,1,716132,6723645,2015-07-28 09:40:45
716132,1,713855,6767321,2015-07-28 21:48:41
716152,1,716132,6830950,2015-07-29 15:29:10
716132,1,698858,6836348,2015-07-29 16:59:08
681176,1,716132,6854565,2015-07-29 22:02:45
716132,1,684537,6857154,2015-07-29 22:45:54
716132,1,740069,6894985,2015-07-30 09:16:25
683335,1,716132,6894986,2015-07-30 09:16:26
716132,1,717574,6957918,2015-07-31 02:45:18
690081,1,716132,7041842,2015-08-01 02:04:02
690477,1,716132,7107479,2015-08-01 20:17:59
713357,1,716132,7182551,2015-08-02 17:09:11
711701,1,716132,7183908,2015-08-02 17:31:48
716132,1,706571,7327603,2015-08-04 09:26:43
701719,1,716132,7327651,2015-08-04 09:27:31
709782,1,716132,7331781,2015-08-04 10:36:21
716132,1,1376868,7428572,2015-08-05 13:29:32
712089,1,716132,7463970,2015-08-05 23:19:30
740438,1,716132,7463994,2015-08-05 23:19:54
716132,1,720392,7485128,2015-08-06 05:12:08
716132,1,716058,7503639,2015-08-06 10:20:39
716132,1,691980,7541683,2015-08-06 20:54:43
716132,2,2040565,1079702,2015-05-24 01:55:02
716132,2,2040565,4253674,2015-06-29 19:34:34
