source,etype,target,time,date
706333,0,722873,2759405,2015-06-12 12:30:05
705157,0,706333,2851549,2015-06-13 14:05:49
706333,0,717853,2859333,2015-06-13 16:15:33
690614,0,706333,2859377,2015-06-13 16:16:17
728894,0,706333,3109434,2015-06-16 13:43:54
712733,0,706333,3113430,2015-06-16 14:50:30
706333,0,713307,3172978,2015-06-17 07:22:58
706333,0,722974,3475819,2015-06-20 19:30:19
715730,0,706333,3475840,2015-06-20 19:30:40
706333,0,732110,3658500,2015-06-22 22:15:00
724148,0,706333,3658565,2015-06-22 22:16:05
706333,0,706620,3728301,2015-06-23 17:38:21
709385,0,706333,3732432,2015-06-23 18:47:12
710105,0,706333,3825501,2015-06-24 20:38:21
712941,0,706333,3829003,2015-06-24 21:36:43
698800,0,706333,3840441,2015-06-25 00:47:21
706333,0,1376868,4001520,2015-06-26 21:32:00
706333,0,738811,4045363,2015-06-27 09:42:43
706333,0,725056,4072244,2015-06-27 17:10:44
706333,0,707229,4151672,2015-06-28 15:14:32
706333,0,713127,4363786,2015-07-01 02:09:46
723104,0,706333,4363788,2015-07-01 02:09:48
741953,0,706333,4376288,2015-07-01 05:38:08
712334,0,706333,4381494,2015-07-01 07:04:54
706333,0,722976,4381570,2015-07-01 07:06:10
706333,0,718527,4384924,2015-07-01 08:02:04
719841,0,706333,4384936,2015-07-01 08:02:16
706333,0,736292,4449356,2015-07-02 01:55:56
699488,0,706333,4449365,2015-07-02 01:56:05
732096,0,706333,4593221,2015-07-03 17:53:41
706333,0,721574,4825244,2015-07-06 10:20:44
706333,0,693400,4979243,2015-07-08 05:07:23
706333,0,707428,5078424,2015-07-09 08:40:24
693245,0,706333,5089069,2015-07-09 11:37:49
706333,0,713366,5089105,2015-07-09 11:38:25
706333,0,716953,5464918,2015-07-13 20:01:58
711948,0,706333,5489810,2015-07-14 02:56:50
734401,0,706333,5520053,2015-07-14 11:20:53
685180,0,706333,5536972,2015-07-14 16:02:52
706333,0,732537,5549131,2015-07-14 19:25:31
706333,0,704486,5704961,2015-07-16 14:42:41
694276,0,706333,5705006,2015-07-16 14:43:26
732446,0,706333,5844505,2015-07-18 05:28:25
712019,0,706333,5983963,2015-07-19 20:12:43
724521,0,706333,6000961,2015-07-20 00:56:01
706333,0,740948,6000979,2015-07-20 00:56:19
706333,0,699801,6378405,2015-07-24 09:46:45
706333,0,692503,6401448,2015-07-24 16:10:48
240292,0,706333,6610987,2015-07-27 02:23:07
700323,0,706333,6894096,2015-07-30 09:01:36
706333,0,688470,6894124,2015-07-30 09:02:04
706333,0,685408,7084812,2015-08-01 14:00:12
706333,0,316114,7093226,2015-08-01 16:20:26
674673,0,706333,7137955,2015-08-02 04:45:55
718750,0,706333,7252104,2015-08-03 12:28:24
734062,0,706333,7267575,2015-08-03 16:46:15
706333,0,680979,7267632,2015-08-03 16:47:12
676188,0,706333,7363436,2015-08-04 19:23:56
706333,0,731768,7363520,2015-08-04 19:25:20
716825,0,706333,7381305,2015-08-05 00:21:45
706333,0,678965,7459219,2015-08-05 22:00:19
706333,0,702924,7467634,2015-08-06 00:20:34
706333,0,731812,7549167,2015-08-06 22:59:27
706333,0,744194,7576448,2015-08-07 06:34:08
714124,0,706333,7607502,2015-08-07 15:11:42
706333,0,733397,7607557,2015-08-07 15:12:37
734280,0,706333,7626224,2015-08-07 20:23:44
692717,0,706333,7706673,2015-08-08 18:44:33
722932,0,706333,7795563,2015-08-09 19:26:03
706333,0,741993,7802124,2015-08-09 21:15:24
706333,0,724225,7969406,2015-08-11 19:43:26
687970,0,706333,7969412,2015-08-11 19:43:32
706333,1,715552,453036,2015-05-16 19:50:36
706333,1,716962,473767,2015-05-17 01:36:07
706333,1,713855,518656,2015-05-17 14:04:16
718907,1,706333,530387,2015-05-17 17:19:47
717705,1,706333,591877,2015-05-18 10:24:37
714124,1,706333,594039,2015-05-18 11:00:39
706333,1,712896,622564,2015-05-18 18:56:04
706333,1,708810,640531,2015-05-18 23:55:31
714132,1,706333,640600,2015-05-18 23:56:40
706333,1,711618,720351,2015-05-19 22:05:51
706333,1,716325,756173,2015-05-20 08:02:53
706333,1,713318,758087,2015-05-20 08:34:47
720118,1,706333,787171,2015-05-20 16:39:31
706333,1,714225,918846,2015-05-22 05:14:06
713474,1,706333,918878,2015-05-22 05:14:38
706333,1,709401,969638,2015-05-22 19:20:38
714027,1,706333,1006555,2015-05-23 05:35:55
706333,1,724668,1006557,2015-05-23 05:35:57
706333,1,713639,1015781,2015-05-23 08:09:41
713307,1,706333,1038324,2015-05-23 14:25:24
706333,1,713563,1066362,2015-05-23 22:12:42
721524,1,706333,1066392,2015-05-23 22:13:12
718347,1,706333,1069090,2015-05-23 22:58:10
706333,1,717812,1079054,2015-05-24 01:44:14
714541,1,706333,1079125,2015-05-24 01:45:25
709598,1,706333,1121192,2015-05-24 13:26:32
714285,1,706333,1125386,2015-05-24 14:36:26
706333,1,713701,1155278,2015-05-24 22:54:38
709394,1,706333,1163042,2015-05-25 01:04:02
706333,1,719541,1188679,2015-05-25 08:11:19
705559,1,706333,1188680,2015-05-25 08:11:20
706333,1,713444,1220059,2015-05-25 16:54:19
725108,1,706333,1229817,2015-05-25 19:36:57
713563,1,706333,1248186,2015-05-26 00:43:06
706333,1,710217,1257721,2015-05-26 03:22:01
706333,1,711831,1265680,2015-05-26 05:34:40
706333,1,727921,1323476,2015-05-26 21:37:56
706333,1,711701,1339359,2015-05-27 02:02:39
713767,1,706333,1347944,2015-05-27 04:25:44
706333,1,712858,1365446,2015-05-27 09:17:26
721747,1,706333,1365497,2015-05-27 09:18:17
699697,1,706333,1477684,2015-05-28 16:28:04
706333,1,708493,1481932,2015-05-28 17:38:52
1376868,1,706333,1481936,2015-05-28 17:38:56
716049,1,706333,1521804,2015-05-29 04:43:24
709213,1,706333,1534602,2015-05-29 08:16:42
699070,1,706333,1559261,2015-05-29 15:07:41
706333,1,702474,1559312,2015-05-29 15:08:32
713165,1,706333,1567353,2015-05-29 17:22:33
706333,1,701727,1567402,2015-05-29 17:23:22
706333,1,718556,1585271,2015-05-29 22:21:11
713563,1,706333,1621626,2015-05-30 08:27:06
706333,1,713224,1621688,2015-05-30 08:28:08
711821,1,706333,1675105,2015-05-30 23:18:25
706333,1,728604,1692925,2015-05-31 04:15:25
706333,1,710830,1692977,2015-05-31 04:16:17
708196,1,706333,1761028,2015-05-31 23:10:28
706333,1,714340,1809893,2015-06-01 12:44:53
712646,1,706333,1809916,2015-06-01 12:45:16
717039,1,706333,1876880,2015-06-02 07:21:20
706333,1,723751,1876919,2015-06-02 07:21:59
728355,1,706333,1973658,2015-06-03 10:14:18
706333,1,719562,1973677,2015-06-03 10:14:37
705537,1,706333,2026858,2015-06-04 01:00:58
706333,1,1963161,2071790,2015-06-04 13:29:50
706333,1,1376868,2071799,2015-06-04 13:29:59
706333,1,714173,2113601,2015-06-05 01:06:41
715178,1,706333,2117360,2015-06-05 02:09:20
706333,1,710862,2142878,2015-06-05 09:14:38
713701,1,706333,2161634,2015-06-05 14:27:14
713725,1,706333,2209469,2015-06-06 03:44:29
701365,1,706333,2346477,2015-06-07 17:47:57
706333,1,714679,2346487,2015-06-07 17:48:07
706333,1,292073,2347587,2015-06-07 18:06:27
720009,1,706333,2472739,2015-06-09 04:52:19
240292,1,706333,2585872,2015-06-10 12:17:52
706333,1,713474,2603730,2015-06-10 17:15:30
724052,1,706333,2603748,2015-06-10 17:15:48
706333,1,721436,2605558,2015-06-10 17:45:58
1963161,1,706333,2605567,2015-06-10 17:46:07
706333,1,718993,2670599,2015-06-11 11:49:59
721465,1,706333,2759358,2015-06-12 12:29:18
713542,1,706333,2820015,2015-06-13 05:20:15
715488,1,706333,2820083,2015-06-13 05:21:23
705771,1,706333,2837847,2015-06-13 10:17:27
706333,1,691118,2929585,2015-06-14 11:46:25
706333,1,705328,3109439,2015-06-16 13:43:59
706333,1,714285,3113458,2015-06-16 14:50:58
714507,1,706333,3172942,2015-06-17 07:22:22
706333,1,713366,3220349,2015-06-17 20:32:29
690138,1,706333,3274790,2015-06-18 11:39:50
695302,1,706333,3304193,2015-06-18 19:49:53
706333,1,704589,3321206,2015-06-19 00:33:26
719943,1,706333,3341696,2015-06-19 06:14:56
718796,1,706333,3382076,2015-06-19 17:27:56
712858,1,706333,3421744,2015-06-20 04:29:04
738440,1,706333,3421803,2015-06-20 04:30:03
712525,1,706333,3445163,2015-06-20 10:59:23
706333,1,711572,3587945,2015-06-22 02:39:05
713159,1,706333,3728287,2015-06-23 17:38:07
706333,1,725119,3732431,2015-06-23 18:47:11
706333,1,726974,3790891,2015-06-24 11:01:31
706333,1,732448,3829044,2015-06-24 21:37:24
732198,1,706333,3862875,2015-06-25 07:01:15
703024,1,706333,3863274,2015-06-25 07:07:54
706333,1,713266,3863282,2015-06-25 07:08:02
706333,1,711794,3890934,2015-06-25 14:48:54
706333,1,739128,3890975,2015-06-25 14:49:35
706333,1,712990,3942212,2015-06-26 05:03:32
706333,1,709385,4045272,2015-06-27 09:41:12
706333,1,712680,4072247,2015-06-27 17:10:47
1376868,1,706333,4151734,2015-06-28 15:15:34
706333,1,739714,4795704,2015-07-06 02:08:24
706333,1,701692,4803036,2015-07-06 04:10:36
714285,1,706333,4816491,2015-07-06 07:54:51
706333,1,696622,4825244,2015-07-06 10:20:44
722683,1,706333,4847931,2015-07-06 16:38:51
706333,1,733802,4847932,2015-07-06 16:38:52
714821,1,706333,4933128,2015-07-07 16:18:48
694982,1,706333,4944134,2015-07-07 19:22:14
713563,1,706333,4979272,2015-07-08 05:07:52
737131,1,706333,4988362,2015-07-08 07:39:22
705233,1,706333,5000430,2015-07-08 11:00:30
719630,1,706333,5009329,2015-07-08 13:28:49
706333,1,713701,5009364,2015-07-08 13:29:24
729734,1,706333,5078444,2015-07-09 08:40:44
706333,1,706430,5182131,2015-07-10 13:28:51
1963161,1,706333,5399080,2015-07-13 01:44:40
706333,1,709082,5463744,2015-07-13 19:42:24
715471,1,706333,5464935,2015-07-13 20:02:15
709969,1,706333,5488405,2015-07-14 02:33:25
706333,1,713687,5489821,2015-07-14 02:57:01
702897,1,706333,5549120,2015-07-14 19:25:20
706333,1,698486,5716219,2015-07-16 17:50:19
706333,1,713701,5716283,2015-07-16 17:51:23
712377,1,706333,5732921,2015-07-16 22:28:41
706333,1,717484,5844471,2015-07-18 05:27:51
720847,1,706333,5889029,2015-07-18 17:50:29
706333,1,713701,6023337,2015-07-20 07:08:57
714007,1,706333,6150424,2015-07-21 18:27:04
706333,1,693453,6235240,2015-07-22 18:00:40
706333,1,727950,6261186,2015-07-23 01:13:06
738823,1,706333,6261211,2015-07-23 01:13:31
706333,1,682417,6264911,2015-07-23 02:15:11
719459,1,706333,6264962,2015-07-23 02:16:02
706333,1,713701,6331473,2015-07-23 20:44:33
694140,1,706333,6331483,2015-07-23 20:44:43
691721,1,706333,6354912,2015-07-24 03:15:12
706333,1,703035,6354958,2015-07-24 03:15:58
706333,1,710947,6378378,2015-07-24 09:46:18
705790,1,706333,6536093,2015-07-26 05:34:53
706333,1,732820,6536119,2015-07-26 05:35:19
712997,1,706333,6555867,2015-07-26 11:04:27
706333,1,682436,6578058,2015-07-26 17:14:18
712604,1,706333,6578098,2015-07-26 17:14:58
722896,1,706333,6693077,2015-07-28 01:11:17
706333,1,292073,6723487,2015-07-28 09:38:07
706333,1,713474,6757678,2015-07-28 19:07:58
702553,1,706333,6905821,2015-07-30 12:17:01
706333,1,683466,6905859,2015-07-30 12:17:39
706333,1,689925,7084838,2015-08-01 14:00:38
728964,1,706333,7093239,2015-08-01 16:20:39
706333,1,687527,7166145,2015-08-02 12:35:45
706333,1,728123,7252048,2015-08-03 12:27:28
706333,1,707530,7334636,2015-08-04 11:23:56
706333,1,718190,7381212,2015-08-05 00:20:12
706333,1,713258,7459206,2015-08-05 22:00:06
714686,1,706333,7467639,2015-08-06 00:20:39
696608,1,706333,7529666,2015-08-06 17:34:26
718209,1,706333,7549126,2015-08-06 22:58:46
706333,1,718918,7576450,2015-08-07 06:34:10
706333,1,714922,7626209,2015-08-07 20:23:29
706333,1,699922,7706723,2015-08-08 18:45:23
706333,1,714649,7795549,2015-08-09 19:25:49
731107,1,706333,7802164,2015-08-09 21:16:04
706333,2,2040565,1348019,2015-05-27 04:26:59
706333,2,2040565,1477673,2015-05-28 16:27:53
706333,2,2040565,1520328,2015-05-29 04:18:48
706333,2,2040565,1534597,2015-05-29 08:16:37
706333,2,2040565,1838897,2015-06-01 20:48:17
706333,2,2040565,2244555,2015-06-06 13:29:15
706333,2,2040565,3658500,2015-06-22 22:15:00
706333,2,2040565,4072244,2015-06-27 17:10:44
706333,2,2040565,4363786,2015-07-01 02:09:46
706333,2,2040565,4449356,2015-07-02 01:55:56
