source,etype,target,date
712864,0,602201,2017-11-14 07:47:15
712864,0,762706,2017-11-14 09:53:33
712864,0,1036186,2017-11-14 13:02:33
680364,0,712864,2017-11-14 13:03:51
712864,0,1004175,2017-11-15 05:28:42
735779,0,712864,2017-11-15 05:28:44
806397,0,712864,2017-11-15 10:45:59
712864,0,698217,2017-11-15 10:47:34
712864,0,715379,2017-11-15 11:50:32
775884,0,712864,2017-11-15 11:51:21
971039,0,712864,2017-11-15 13:33:51
695944,0,712864,2017-11-15 13:34:21
538918,0,712864,2017-11-15 14:56:10
1051486,0,712864,2017-11-16 17:13:03
712864,0,718507,2017-11-17 18:00:41
712864,0,743352,2017-11-17 23:43:43
764886,0,712864,2017-11-17 23:44:05
202833,0,712864,2017-11-18 04:07:14
712864,0,772299,2017-11-18 04:07:47
714636,0,712864,2017-11-18 15:40:47
712864,0,732437,2017-11-19 00:48:51
712864,0,911411,2017-11-19 18:54:30
903371,0,712864,2017-11-19 18:54:39
690725,0,712864,2017-11-19 21:53:41
710286,0,712864,2017-11-20 13:12:41
758301,0,712864,2017-11-20 20:49:57
712864,0,801312,2017-11-20 20:50:12
712864,0,772702,2017-11-20 22:03:17
1256646,0,712864,2017-11-21 01:01:39
691585,0,712864,2017-11-21 10:20:48
775227,0,712864,2017-11-21 14:32:01
713389,0,712864,2017-11-22 09:40:20
1044701,0,712864,2017-11-22 13:44:00
712864,0,538435,2017-11-22 13:44:14
712864,0,676768,2017-11-22 17:12:28
746083,0,712864,2017-11-22 18:32:40
712864,0,661504,2017-11-23 02:15:28
712864,0,1039801,2017-11-23 08:13:50
952007,0,712864,2017-11-23 11:00:57
712864,0,218688,2017-11-23 11:01:58
663390,0,712864,2017-11-23 11:08:25
712864,0,756030,2017-11-23 13:24:41
1009493,0,712864,2017-11-23 13:25:05
712864,0,719320,2017-11-23 13:36:51
712864,0,730791,2017-11-24 08:53:08
712331,0,712864,2017-11-24 08:53:21
670742,0,712864,2017-11-25 04:51:52
712158,0,712864,2017-11-25 11:50:25
712864,0,703067,2017-11-25 11:51:21
936215,0,712864,2017-11-25 14:08:27
743341,0,712864,2017-11-25 17:00:18
690147,0,712864,2017-11-25 18:55:01
712864,0,716983,2017-11-25 18:55:16
1015514,0,712864,2017-11-26 05:46:01
712864,0,717964,2017-11-26 05:46:30
712864,0,730674,2017-11-26 14:35:09
881287,0,712864,2017-11-28 03:34:58
712864,0,690876,2017-11-28 12:33:04
712864,0,711241,2017-11-28 15:05:10
712864,0,693362,2017-11-29 02:03:39
683795,0,712864,2017-11-29 02:04:30
712864,0,722281,2017-11-29 12:17:34
714163,0,712864,2017-11-29 18:00:45
712864,0,573851,2017-11-29 22:26:31
712864,0,675173,2017-11-30 06:38:07
688221,0,712864,2017-11-30 10:38:04
712864,0,696232,2017-11-30 17:58:24
712864,0,682533,2017-11-30 20:17:54
536421,0,712864,2017-11-30 20:18:07
791196,0,712864,2017-11-30 21:30:27
773944,0,712864,2017-12-02 03:42:35
712864,0,777675,2017-12-02 03:44:05
712864,0,1030339,2017-12-02 06:51:07
721012,0,712864,2017-12-02 11:58:21
649308,0,712864,2017-12-02 18:25:46
712864,0,713701,2017-12-02 19:29:41
712864,0,727974,2017-12-03 00:17:35
718284,0,712864,2017-12-03 02:18:03
712864,0,710095,2017-12-03 02:18:43
701124,0,712864,2017-12-03 16:17:29
1035579,0,712864,2017-12-03 22:32:39
955539,0,712864,2017-12-04 16:37:20
712864,0,923192,2017-12-05 02:37:30
632313,0,712864,2017-12-05 02:38:22
535371,0,712864,2017-12-05 07:15:05
712864,0,993849,2017-12-05 09:50:01
697690,0,712864,2017-12-05 13:32:19
712864,0,682948,2017-12-05 16:26:06
682197,0,712864,2017-12-05 23:03:48
529103,0,712864,2017-12-06 08:41:07
712864,0,656905,2017-12-06 08:41:58
714451,0,712864,2017-12-07 00:48:04
892222,0,712864,2017-12-07 02:50:46
721078,0,712864,2017-12-07 03:05:43
712864,0,413903,2017-12-07 03:05:48
794578,0,712864,2017-12-07 17:10:15
712864,0,720597,2017-12-07 17:11:14
777301,0,712864,2017-12-07 19:26:06
712864,0,635368,2017-12-08 01:34:59
712864,0,743354,2017-12-08 03:29:28
712864,0,721667,2017-12-08 05:07:58
712864,0,713876,2017-12-08 10:46:27
712864,0,1011194,2017-12-09 01:20:53
712864,0,731009,2017-12-09 17:05:20
702513,0,712864,2017-12-10 03:46:58
712864,0,687570,2017-12-10 09:04:52
560749,0,712864,2017-12-10 12:03:33
712864,0,718329,2017-12-10 12:03:49
737481,0,712864,2017-12-10 22:09:19
712864,0,763838,2017-12-10 22:10:19
736342,0,712864,2017-12-11 20:17:22
766035,0,712864,2017-12-12 09:57:06
712864,0,722647,2017-12-12 22:26:42
535757,0,712864,2017-12-12 22:26:51
1024182,0,712864,2017-12-13 07:13:23
712864,0,739879,2017-12-13 07:58:31
669845,0,712864,2017-12-13 08:00:04
724512,0,712864,2017-12-13 09:08:43
712864,0,1376868,2017-12-13 10:52:21
712864,0,789900,2017-12-13 11:05:35
534352,0,712864,2017-12-13 11:06:07
712864,0,812772,2017-12-13 15:57:22
723040,0,712864,2017-12-14 04:29:01
712864,0,713639,2017-12-14 06:09:40
1001868,0,712864,2017-12-14 06:39:34
712864,0,711030,2017-12-14 15:11:21
818706,0,712864,2017-12-14 15:11:41
712864,0,748602,2017-12-15 15:38:48
712864,0,706629,2017-12-16 01:56:29
712864,0,576247,2017-12-16 04:17:32
712864,0,749583,2017-12-16 10:53:26
706412,0,712864,2017-12-16 10:53:42
14151,0,712864,2017-12-16 13:49:07
712864,0,799562,2017-12-17 10:39:59
672052,0,712864,2017-12-17 10:40:31
712864,0,685170,2017-12-17 11:24:21
692591,0,712864,2017-12-17 11:25:21
712864,0,712771,2017-12-18 00:39:24
555786,0,712864,2017-12-18 00:40:14
712864,0,877499,2017-12-18 12:27:45
709016,0,712864,2017-12-19 02:24:46
712864,0,638076,2017-12-19 14:09:06
712864,0,773274,2017-12-20 11:15:26
843379,0,712864,2017-12-20 11:15:35
712864,0,936159,2017-12-20 23:09:25
681274,0,712864,2017-12-20 23:10:16
722546,0,712864,2017-12-21 10:51:05
712864,0,854882,2017-12-21 10:51:53
713892,0,712864,2017-12-21 13:04:02
597296,0,712864,2017-12-21 15:48:41
712864,0,715126,2017-12-21 15:49:03
712864,0,943901,2017-12-22 03:26:20
698665,0,712864,2017-12-22 12:16:32
712864,0,695542,2017-12-22 12:17:21
713070,0,712864,2017-12-22 16:08:06
712864,0,757385,2017-12-22 16:08:24
712864,0,682197,2017-12-23 01:03:34
914641,0,712864,2017-12-23 01:48:58
712864,0,717992,2017-12-23 01:49:17
712864,0,628996,2017-12-23 18:12:04
712864,0,609939,2017-12-23 20:04:46
712864,0,714083,2017-12-23 21:48:32
517092,0,712864,2017-12-24 01:46:16
665023,0,712864,2017-12-24 01:46:52
516961,0,712864,2017-12-24 07:42:49
821714,0,712864,2017-12-24 12:27:47
712864,0,768336,2017-12-24 13:50:56
1034619,0,712864,2017-12-24 14:49:32
794969,0,712864,2017-12-25 07:39:38
876335,0,712864,2017-12-25 17:31:29
712864,0,646413,2017-12-25 17:31:39
752168,0,712864,2017-12-26 11:51:14
702497,0,712864,2017-12-26 18:18:05
712864,0,812000,2017-12-26 18:58:22
712864,0,700621,2017-12-27 08:59:50
712948,0,712864,2017-12-28 02:22:53
712864,0,840587,2017-12-28 02:23:10
712864,0,833470,2017-12-28 06:57:23
712864,0,538870,2017-12-28 11:06:16
712864,0,664981,2017-12-29 02:41:58
925294,0,712864,2017-12-29 02:42:57
780560,0,712864,2017-12-29 12:47:04
712864,0,715265,2017-12-29 14:52:24
712864,0,650412,2017-12-30 02:42:01
712864,0,555997,2017-12-30 06:46:36
712864,0,714807,2017-12-30 22:18:57
714705,0,712864,2017-12-30 22:19:04
260037,1,712864,2017-11-02 12:01:47
752253,1,712864,2017-11-02 14:14:40
712864,1,715584,2017-11-02 15:18:43
712864,1,548260,2017-11-02 15:20:04
712864,1,710579,2017-11-02 22:47:45
712864,1,611348,2017-11-02 23:35:06
712864,1,672982,2017-11-02 23:35:35
870089,1,712864,2017-11-03 00:08:59
841223,1,712864,2017-11-03 02:12:36
712864,1,625185,2017-11-03 16:32:36
712864,1,621641,2017-11-04 06:15:57
751218,1,712864,2017-11-04 11:03:33
712864,1,693503,2017-11-04 14:45:07
659540,1,712864,2017-11-04 20:05:36
712864,1,744449,2017-11-04 20:06:42
706175,1,712864,2017-11-04 20:40:34
712864,1,714451,2017-11-05 01:47:30
712864,1,673556,2017-11-05 12:16:51
712864,1,736708,2017-11-05 15:46:39
700743,1,712864,2017-11-05 15:48:01
1376868,1,712864,2017-11-05 23:39:43
678115,1,712864,2017-11-06 00:24:00
712948,1,712864,2017-11-06 06:54:19
712864,1,703770,2017-11-06 07:57:43
713214,1,712864,2017-11-06 07:58:51
709755,1,712864,2017-11-06 15:31:32
712864,1,787499,2017-11-06 22:50:40
681052,1,712864,2017-11-07 06:33:28
712864,1,770633,2017-11-07 10:55:38
712864,1,732178,2017-11-07 12:11:22
712864,1,762571,2017-11-07 16:36:44
712864,1,746741,2017-11-08 01:14:15
693144,1,712864,2017-11-08 10:45:09
712864,1,560330,2017-11-08 10:45:49
712864,1,885046,2017-11-08 14:26:57
712864,1,714723,2017-11-08 23:52:05
712864,1,713429,2017-11-08 23:53:00
680189,1,712864,2017-11-09 15:29:26
712864,1,717937,2017-11-09 16:15:04
714265,1,712864,2017-11-09 19:47:40
712864,1,683529,2017-11-09 21:48:47
712864,1,757435,2017-11-09 21:50:44
831071,1,712864,2017-11-09 22:16:23
704252,1,712864,2017-11-09 23:14:11
712864,1,809472,2017-11-10 04:17:57
849193,1,712864,2017-11-10 12:47:58
739659,1,712864,2017-11-10 15:17:51
714777,1,712864,2017-11-10 15:31:22
712864,1,658849,2017-11-10 15:31:49
111890,1,712864,2017-11-11 00:33:15
712864,1,694379,2017-11-11 05:32:03
854219,1,712864,2017-11-11 09:32:56
712864,1,596344,2017-11-11 11:17:41
704292,1,712864,2017-11-11 11:18:05
708955,1,712864,2017-11-11 21:41:09
712864,1,592683,2017-11-12 03:36:31
763767,1,712864,2017-11-12 04:10:54
712864,1,745562,2017-11-12 13:16:28
712864,1,654603,2017-11-12 14:16:22
712864,1,715146,2017-11-12 22:50:13
712864,1,688763,2017-11-12 23:46:22
712864,1,766726,2017-11-13 00:07:39
865655,1,712864,2017-11-13 00:19:57
683787,1,712864,2017-11-13 16:26:55
712864,1,640593,2017-11-13 17:16:45
735719,1,712864,2017-11-13 17:17:09
983421,1,712864,2017-11-13 20:19:57
712864,1,813309,2017-11-13 20:20:33
712864,1,714197,2017-11-13 21:57:36
685040,1,712864,2017-11-13 23:32:26
712864,1,657807,2017-11-13 23:33:49
678090,1,712864,2017-11-14 02:51:42
740440,1,712864,2017-11-14 08:50:26
712864,1,699122,2017-11-14 09:54:30
712864,1,664633,2017-11-14 11:41:06
679784,1,712864,2017-11-14 14:20:22
712864,1,719126,2017-11-14 14:20:29
712864,1,673604,2017-11-14 14:42:49
735482,1,712864,2017-11-14 18:22:06
712864,1,228798,2017-11-14 18:23:36
712864,1,742243,2017-11-14 19:27:22
712864,1,722990,2017-11-14 19:45:13
712864,1,754168,2017-11-14 21:41:22
682996,1,712864,2017-11-14 21:42:02
334945,1,712864,2017-11-16 06:26:39
712864,1,672798,2017-11-17 06:25:02
672720,1,712864,2017-11-17 06:25:40
915925,1,712864,2017-11-17 10:36:35
712864,1,913316,2017-11-17 10:37:38
716564,1,712864,2017-11-17 12:59:23
678181,1,712864,2017-11-17 17:59:41
738075,1,712864,2017-11-17 23:01:54
833380,1,712864,2017-11-18 00:24:09
712864,1,736326,2017-11-18 03:25:32
712864,1,773159,2017-11-18 03:25:32
712864,1,882891,2017-11-18 15:40:51
712864,1,838808,2017-11-18 19:48:40
710685,1,712864,2017-11-18 20:34:17
712864,1,713639,2017-11-18 20:34:49
713410,1,712864,2017-11-19 00:48:37
712864,1,790080,2017-11-19 07:30:17
1376868,1,712864,2017-11-19 07:31:01
682811,1,712864,2017-11-19 14:19:41
712864,1,660965,2017-11-19 18:54:18
561417,1,712864,2017-11-19 18:55:38
702063,1,712864,2017-11-20 00:58:39
712864,1,615073,2017-11-20 00:58:56
711493,1,712864,2017-11-20 05:02:21
712864,1,841507,2017-11-20 07:03:09
712553,1,712864,2017-11-20 20:33:26
712864,1,682033,2017-11-20 20:34:13
686687,1,712864,2017-11-20 22:02:51
712864,1,663341,2017-11-21 00:47:07
712864,1,883345,2017-11-21 01:01:19
702903,1,712864,2017-11-21 01:43:04
870266,1,712864,2017-11-21 10:21:38
712864,1,532109,2017-11-21 14:31:34
712864,1,693087,2017-11-21 14:41:51
783873,1,712864,2017-11-21 14:42:02
712864,1,650930,2017-11-22 09:41:00
997333,1,712864,2017-11-22 12:52:14
712864,1,697153,2017-11-22 12:52:45
712864,1,765267,2017-11-22 13:25:14
823506,1,712864,2017-11-22 13:25:43
697729,1,712864,2017-11-22 14:01:53
642671,1,712864,2017-11-22 14:03:11
1003763,1,712864,2017-11-22 14:29:20
712864,1,968816,2017-11-22 14:30:37
607474,1,712864,2017-11-22 15:48:48
947073,1,712864,2017-11-22 17:12:34
712864,1,1035558,2017-11-22 18:33:01
624264,1,712864,2017-11-23 02:16:39
1020871,1,712864,2017-11-23 04:47:21
712864,1,651007,2017-11-23 04:47:38
965895,1,712864,2017-11-23 08:13:31
706157,1,712864,2017-11-23 08:35:35
712864,1,713435,2017-11-23 11:07:53
646775,1,712864,2017-11-23 13:36:02
659019,1,712864,2017-11-23 16:07:17
712864,1,596406,2017-11-23 16:08:20
261317,1,712864,2017-11-23 19:12:16
666201,1,712864,2017-11-23 19:13:07
853634,1,712864,2017-11-23 19:51:58
712864,1,740764,2017-11-23 20:18:22
712864,1,967360,2017-11-23 20:55:50
684674,1,712864,2017-11-23 20:57:01
712864,1,578471,2017-11-24 03:56:10
899896,1,712864,2017-11-24 03:56:29
725251,1,712864,2017-11-24 18:23:51
712864,1,768282,2017-11-24 18:24:43
712864,1,554965,2017-11-24 21:44:54
712864,1,667560,2017-11-24 21:47:26
636236,1,712864,2017-11-24 22:03:37
641253,1,712864,2017-11-24 22:41:02
707484,1,712864,2017-11-24 22:41:02
712864,1,880788,2017-11-25 04:51:14
715219,1,712864,2017-11-25 06:10:09
712864,1,790890,2017-11-25 06:10:32
712864,1,713701,2017-11-25 14:08:40
992966,1,712864,2017-11-25 15:16:42
712864,1,690270,2017-11-25 17:10:48
726599,1,712864,2017-11-26 06:43:46
659907,1,712864,2017-11-26 14:35:34
712864,1,791703,2017-11-28 03:35:08
1003862,1,712864,2017-11-28 12:32:36
712864,1,713876,2017-11-28 15:04:43
712864,1,63128,2017-11-28 19:57:03
712864,1,1025803,2017-11-28 19:57:05
800015,1,712864,2017-11-28 20:47:32
755329,1,712864,2017-11-29 12:18:02
712864,1,718375,2017-11-29 18:00:47
705378,1,712864,2017-11-29 22:26:31
760708,1,712864,2017-11-30 05:28:09
686133,1,712864,2017-11-30 05:29:29
712864,1,667731,2017-11-30 05:57:12
895541,1,712864,2017-11-30 17:59:04
712864,1,723234,2017-11-30 18:17:44
712864,1,706988,2017-11-30 21:29:30
712864,1,712216,2017-12-01 02:26:07
712864,1,932728,2017-12-01 02:27:13
763093,1,712864,2017-12-01 08:50:47
712864,1,719672,2017-12-01 09:32:24
686489,1,712864,2017-12-01 11:27:08
712864,1,599784,2017-12-01 11:27:54
712864,1,697943,2017-12-01 15:09:35
712864,1,711821,2017-12-01 21:42:50
1376868,1,712864,2017-12-01 23:59:39
712864,1,560879,2017-12-02 00:00:48
712864,1,536440,2017-12-02 02:19:12
591259,1,712864,2017-12-02 02:19:34
712864,1,716633,2017-12-02 06:04:14
712864,1,684578,2017-12-02 06:04:44
712864,1,643469,2017-12-02 06:51:36
712864,1,664064,2017-12-02 11:08:51
712864,1,957662,2017-12-02 11:57:45
729764,1,712864,2017-12-02 15:09:52
712864,1,587818,2017-12-02 18:26:19
712864,1,751992,2017-12-02 22:58:52
712864,1,782656,2017-12-03 00:18:00
641240,1,712864,2017-12-03 03:43:26
963815,1,712864,2017-12-03 03:43:52
958663,1,712864,2017-12-03 07:42:32
712864,1,713410,2017-12-03 07:42:35
712864,1,710957,2017-12-03 08:29:46
712864,1,1005830,2017-12-03 16:17:46
712864,1,852037,2017-12-03 22:32:37
713814,1,712864,2017-12-04 07:29:17
712864,1,663286,2017-12-04 07:29:46
712864,1,1004520,2017-12-04 11:54:07
712864,1,702572,2017-12-04 16:36:05
790665,1,712864,2017-12-05 09:51:17
712864,1,568205,2017-12-05 13:32:29
743786,1,712864,2017-12-05 16:26:15
712864,1,777477,2017-12-05 23:04:09
831916,1,712864,2017-12-06 02:22:36
712864,1,713849,2017-12-06 05:29:34
683721,1,712864,2017-12-06 05:29:59
712864,1,678073,2017-12-06 19:54:21
1053485,1,712864,2017-12-06 19:54:27
712864,1,698155,2017-12-07 02:50:32
603592,1,712864,2017-12-07 04:51:46
924727,1,712864,2017-12-07 04:51:54
712864,1,721233,2017-12-07 19:26:18
712864,1,656176,2017-12-07 20:01:19
712864,1,811033,2017-12-08 01:34:42
712864,1,539365,2017-12-08 01:34:53
733191,1,712864,2017-12-08 02:30:47
712864,1,647798,2017-12-08 02:31:00
712864,1,1006548,2017-12-08 03:30:08
889913,1,712864,2017-12-08 05:06:27
712864,1,707076,2017-12-08 10:45:33
871414,1,712864,2017-12-08 21:26:16
712864,1,884749,2017-12-08 21:27:18
712864,1,738762,2017-12-08 22:18:50
712864,1,691040,2017-12-08 23:18:14
773316,1,712864,2017-12-08 23:18:19
735316,1,712864,2017-12-09 00:52:12
712864,1,709202,2017-12-09 00:52:54
712864,1,715113,2017-12-09 01:02:36
612035,1,712864,2017-12-09 01:20:19
712864,1,566698,2017-12-09 17:05:03
712864,1,793979,2017-12-10 00:10:34
718627,1,712864,2017-12-10 01:19:27
712864,1,712014,2017-12-10 01:20:09
712864,1,714734,2017-12-10 03:46:49
712864,1,915578,2017-12-10 05:28:48
642744,1,712864,2017-12-10 05:29:41
634954,1,712864,2017-12-10 09:04:05
712864,1,720377,2017-12-11 01:33:12
689833,1,712864,2017-12-11 01:33:27
712864,1,534160,2017-12-11 07:48:35
902889,1,712864,2017-12-11 13:26:57
712864,1,716575,2017-12-11 13:27:53
749993,1,712864,2017-12-11 15:19:17
712864,1,895482,2017-12-11 20:17:10
704323,1,712864,2017-12-12 03:32:52
712864,1,680125,2017-12-12 03:33:44
712864,1,666981,2017-12-12 09:57:27
712864,1,710137,2017-12-12 16:23:53
814499,1,712864,2017-12-12 16:24:32
712864,1,810345,2017-12-12 18:40:08
691173,1,712864,2017-12-12 18:40:55
712864,1,724243,2017-12-13 07:03:00
899237,1,712864,2017-12-13 07:04:31
712864,1,710913,2017-12-13 07:13:08
717639,1,712864,2017-12-13 08:54:21
712864,1,768674,2017-12-13 09:09:53
675281,1,712864,2017-12-13 10:51:56
715842,1,712864,2017-12-13 15:56:41
7441,1,712864,2017-12-13 19:05:13
712864,1,820228,2017-12-13 19:46:26
712864,1,951557,2017-12-13 20:08:16
712864,1,619949,2017-12-13 20:08:42
712864,1,675076,2017-12-14 04:28:45
680606,1,712864,2017-12-14 06:10:45
712864,1,780881,2017-12-14 06:39:28
712864,1,728211,2017-12-14 09:39:01
694307,1,712864,2017-12-14 09:39:04
713062,1,712864,2017-12-15 00:36:59
712864,1,846368,2017-12-15 00:37:05
672556,1,712864,2017-12-15 15:37:53
712864,1,708727,2017-12-15 22:23:07
677549,1,712864,2017-12-15 22:36:59
712864,1,627571,2017-12-15 22:37:54
969135,1,712864,2017-12-16 01:55:43
661119,1,712864,2017-12-16 04:17:47
712864,1,586050,2017-12-16 08:44:55
712864,1,774728,2017-12-16 13:34:27
612130,1,712864,2017-12-16 17:55:35
720386,1,712864,2017-12-17 00:16:22
713224,1,712864,2017-12-17 00:17:12
732492,1,712864,2017-12-17 00:42:21
712864,1,725108,2017-12-17 00:43:43
945093,1,712864,2017-12-17 09:38:41
712864,1,1001990,2017-12-17 09:39:58
712864,1,816464,2017-12-17 22:27:40
712864,1,726031,2017-12-18 00:43:47
715486,1,712864,2017-12-18 12:26:48
712864,1,714090,2017-12-19 02:24:33
539286,1,712864,2017-12-19 05:30:56
712864,1,612627,2017-12-19 05:31:23
770799,1,712864,2017-12-19 05:59:04
631534,1,712864,2017-12-19 10:47:07
690883,1,712864,2017-12-19 10:47:37
712864,1,973959,2017-12-19 14:10:06
748691,1,712864,2017-12-19 15:30:36
731268,1,712864,2017-12-19 15:32:06
712864,1,672536,2017-12-19 22:04:01
712864,1,719699,2017-12-21 04:09:24
890289,1,712864,2017-12-21 05:42:43
712864,1,730924,2017-12-21 13:04:05
712864,1,711356,2017-12-22 01:49:18
706589,1,712864,2017-12-22 01:49:57
714132,1,712864,2017-12-22 03:26:06
712864,1,671036,2017-12-22 13:26:04
686141,1,712864,2017-12-23 01:03:58
712864,1,920164,2017-12-23 07:41:56
567153,1,712864,2017-12-23 14:19:39
721723,1,712864,2017-12-23 14:20:10
632470,1,712864,2017-12-23 18:12:01
714237,1,712864,2017-12-23 20:04:12
712864,1,737047,2017-12-23 21:06:22
712864,1,750496,2017-12-23 21:42:00
748583,1,712864,2017-12-23 21:42:29
712864,1,707727,2017-12-23 21:48:15
712864,1,576501,2017-12-24 07:42:52
685423,1,712864,2017-12-24 13:51:17
743462,1,712864,2017-12-24 16:33:24
523763,1,712864,2017-12-24 16:34:23
712864,1,793844,2017-12-25 07:39:58
712864,1,742696,2017-12-25 14:37:37
712864,1,688022,2017-12-26 11:50:40
712864,1,708653,2017-12-26 16:31:38
712864,1,725045,2017-12-26 16:32:30
712864,1,781140,2017-12-26 17:18:36
704339,1,712864,2017-12-26 17:19:12
712864,1,707380,2017-12-26 18:17:39
712864,1,439120,2017-12-26 18:58:39
712864,1,718800,2017-12-27 01:35:40
712864,1,713909,2017-12-27 08:59:15
724421,1,712864,2017-12-27 18:28:24
713814,1,712864,2017-12-27 22:06:28
712040,1,712864,2017-12-28 04:09:25
733496,1,712864,2017-12-28 06:56:12
712864,1,713336,2017-12-28 09:10:47
685753,1,712864,2017-12-28 17:31:29
712864,1,446022,2017-12-28 23:33:46
711040,1,712864,2017-12-28 23:34:44
1053149,1,712864,2017-12-29 08:16:32
775016,1,712864,2017-12-29 10:19:34
916313,1,712864,2017-12-29 12:44:20
712864,1,759442,2017-12-29 12:48:20
990584,1,712864,2017-12-29 14:52:53
790341,1,712864,2017-12-29 21:55:27
712864,1,716433,2017-12-29 21:55:35
905190,1,712864,2017-12-29 22:11:40
717817,1,712864,2017-12-30 02:42:04
747871,1,712864,2017-12-30 02:45:56
712864,1,654541,2017-12-30 03:03:42
771715,1,712864,2017-12-30 06:46:38
717122,1,712864,2017-12-30 11:22:09
771706,1,712864,2017-12-30 21:36:28
712864,2,2040565,2017-11-03 00:08:39
712864,2,2040565,2017-11-14 00:30:29
712864,2,2040565,2017-11-17 23:43:43
712864,2,2040565,2017-11-18 04:07:47
712864,2,2040565,2017-12-03 00:17:35
712864,2,2040565,2017-12-21 15:49:03
712864,2,2040565,2017-12-23 01:03:34
