source,etype,target,time,date
705082,1,711476,6391431,2015-07-24 13:23:51
717044,1,705082,6482755,2015-07-25 14:45:55
740051,1,705082,6508613,2015-07-25 21:56:53
709058,1,705082,6538005,2015-07-26 06:06:45
705082,1,719919,6538087,2015-07-26 06:08:07
705082,1,703343,6738671,2015-07-28 13:51:11
705082,1,725817,6823537,2015-07-29 13:25:37
705082,1,685064,7022333,2015-07-31 20:38:53
705082,1,722021,7182282,2015-08-02 17:04:42
705082,1,713563,7232220,2015-08-03 06:57:00
705082,1,722591,7403598,2015-08-05 06:33:18
720312,1,705082,7537156,2015-08-06 19:39:16
705082,1,688789,7541907,2015-08-06 20:58:27
705082,1,715502,7674147,2015-08-08 09:42:27
684402,1,705082,7712365,2015-08-08 20:19:25
712252,1,705082,7823375,2015-08-10 03:09:35
721147,1,705082,7846603,2015-08-10 09:36:43
705082,1,713619,7896432,2015-08-10 23:27:12
716691,1,705082,7919177,2015-08-11 05:46:17
705082,1,732577,7919225,2015-08-11 05:47:05
732248,1,705082,7997674,2015-08-12 03:34:34
721826,1,705082,8213786,2015-08-14 15:36:26
705082,2,2040565,1040411,2015-05-23 15:00:11
705082,2,2040565,1194944,2015-05-25 09:55:44
705082,2,2040565,1735790,2015-05-31 16:09:50
705082,2,2040565,2654472,2015-06-11 07:21:12
705082,2,2040565,3288394,2015-06-18 15:26:34
705082,2,2040565,4042195,2015-06-27 08:49:55
705082,2,2040565,5823893,2015-07-17 23:44:53
705082,2,2040565,6482754,2015-07-25 14:45:54
