source,etype,target,date
706072,1,702566,2015-05-27 10:42:30
706072,1,728521,2015-05-28 12:51:35
714237,1,706072,2015-05-28 12:52:31
706072,1,721937,2015-05-29 03:16:26
712590,1,706072,2015-05-29 03:17:36
706072,1,716309,2015-05-29 04:19:05
706072,1,713929,2015-05-29 04:19:12
706072,1,712697,2015-05-29 13:33:00
698127,1,706072,2015-05-30 05:10:54
701296,1,706072,2015-05-30 23:10:51
706072,1,704266,2015-05-30 23:11:23
715164,1,706072,2015-05-31 16:17:11
706072,1,714416,2015-06-01 07:42:46
719814,1,706072,2015-06-01 09:55:03
706072,1,719140,2015-06-01 09:55:10
706072,1,718233,2015-06-03 03:30:08
706072,1,710995,2015-06-03 03:45:39
706072,1,713468,2015-06-03 07:52:17
706072,1,725036,2015-06-04 03:20:57
707742,1,706072,2015-06-04 09:11:07
706072,1,712210,2015-06-04 10:20:29
702924,1,706072,2015-06-04 10:21:31
706072,1,712049,2015-06-05 04:17:07
706072,1,691664,2015-06-05 09:31:50
706072,1,716592,2015-06-06 03:52:41
706072,1,713489,2015-06-06 13:36:57
706072,1,714036,2015-06-07 06:30:10
711476,1,706072,2015-06-07 06:31:40
713468,1,706072,2015-06-07 20:56:11
706072,1,711926,2015-06-07 20:57:07
706072,1,714622,2015-06-08 04:21:11
722901,1,706072,2015-06-08 21:51:25
706072,1,692947,2015-06-09 20:48:24
706072,1,718081,2015-06-10 06:13:19
706072,1,713117,2015-06-10 08:24:41
706072,1,713256,2015-06-11 16:01:33
706072,1,707723,2015-06-11 19:40:46
706072,1,709460,2015-06-12 05:50:51
690798,1,706072,2015-06-12 21:38:25
700099,1,706072,2015-06-12 23:37:26
713701,1,706072,2015-06-12 23:37:33
706072,1,702132,2015-06-13 08:09:35
706072,1,713814,2015-06-13 21:00:29
706072,1,695837,2015-06-13 21:00:49
713127,1,706072,2015-06-14 05:14:52
706072,1,705236,2015-06-14 10:39:22
706072,1,696504,2015-06-14 19:22:05
706072,1,717088,2015-06-14 23:06:35
706072,1,693657,2015-06-15 00:36:27
706072,1,706121,2015-06-15 10:17:04
708498,1,706072,2015-06-15 10:17:18
692864,1,706072,2015-06-15 10:51:27
706072,1,713701,2015-06-15 22:07:12
706072,1,730280,2015-06-16 08:09:48
730995,1,706072,2015-06-16 21:24:21
706072,1,718347,2015-06-16 21:28:43
706072,1,722912,2015-06-16 21:29:58
706072,1,1376868,2015-06-16 22:10:30
697925,1,706072,2015-06-16 22:10:40
694761,1,706072,2015-06-18 22:34:02
706072,1,694673,2015-06-21 04:19:50
706072,1,724271,2015-06-21 13:14:36
713855,1,706072,2015-06-22 03:13:12
706072,1,732865,2015-06-22 12:42:21
706072,1,728610,2015-06-22 20:03:06
727028,1,706072,2015-06-23 20:51:13
718452,1,706072,2015-06-24 07:56:55
732454,1,706072,2015-06-25 01:39:08
706072,1,712900,2015-06-25 01:42:37
706072,1,715871,2015-06-25 17:49:54
706072,1,717742,2015-06-26 05:47:59
725483,1,706072,2015-06-26 10:41:05
706072,1,713958,2015-06-27 10:54:38
706072,1,696300,2015-06-28 13:16:48
720328,1,706072,2015-06-29 04:31:13
706072,1,703393,2015-06-29 10:59:39
715521,1,706072,2015-06-29 13:40:50
707945,1,706072,2015-07-02 15:40:02
706072,1,691733,2015-07-03 01:31:23
694109,1,706072,2015-07-03 01:31:36
706072,1,729211,2015-07-03 19:11:34
706072,1,699746,2015-07-06 10:03:11
743092,1,706072,2015-07-07 10:16:38
706072,1,695096,2015-07-07 16:39:18
714248,1,706072,2015-07-08 16:50:19
706072,1,712871,2015-07-08 16:51:13
707083,1,706072,2015-07-09 02:30:03
706072,1,690758,2015-07-09 02:30:21
706072,1,722934,2015-07-09 09:06:38
706072,1,709896,2015-07-09 16:07:08
706072,1,715406,2015-07-09 16:57:47
706072,1,713294,2015-07-09 23:27:54
706072,1,695521,2015-07-10 08:22:34
701896,1,706072,2015-07-11 03:57:50
706072,1,738553,2015-07-12 22:47:10
695180,1,706072,2015-07-12 23:20:46
728607,1,706072,2015-07-13 01:09:29
711685,1,706072,2015-07-13 04:20:58
717849,1,706072,2015-07-13 14:26:28
706072,1,708760,2015-07-13 17:03:04
716417,1,706072,2015-07-14 06:02:29
706072,1,684733,2015-07-14 21:48:53
706072,1,708673,2015-07-14 21:49:01
706072,2,2037761,2015-06-14 05:14:47
706072,2,2040565,2015-06-14 19:21:35
706072,2,2040565,2015-06-26 10:40:20
706072,2,2040565,2015-07-03 19:11:57
706072,2,2040565,2015-07-13 01:09:22
