source,etype,target,date
711174,0,716063,2015-06-07 02:10:30
708763,0,716063,2015-06-07 09:45:46
1376868,0,716063,2015-06-07 15:32:08
718750,0,716063,2015-06-08 01:45:09
716063,0,712896,2015-06-08 01:45:37
709213,0,716063,2015-06-08 01:49:03
716063,0,710622,2015-06-08 11:18:50
730283,0,716063,2015-06-08 19:10:46
712269,0,716063,2015-06-09 04:21:29
716063,0,715361,2015-06-09 09:54:40
717625,0,716063,2015-06-09 09:55:10
716063,0,719591,2015-06-09 17:50:59
1376868,0,716063,2015-06-09 17:52:05
716063,0,714571,2015-06-09 19:23:50
716063,0,270137,2015-06-09 19:45:41
730248,0,716063,2015-06-09 19:47:04
716063,0,712496,2015-06-10 05:31:59
701775,0,716063,2015-06-10 05:32:18
716063,0,709312,2015-06-10 07:57:52
730744,0,716063,2015-06-10 07:59:18
713357,0,716063,2015-06-10 11:07:52
716063,0,710680,2015-06-10 11:08:38
716063,0,703845,2015-06-10 23:25:51
713701,0,716063,2015-06-10 23:26:08
713781,0,716063,2015-06-11 14:16:50
716063,0,712803,2015-06-13 15:14:14
697213,0,716063,2015-06-13 16:00:10
716063,0,714369,2015-06-13 16:00:33
716063,0,712367,2015-06-13 17:41:29
716063,0,728102,2015-06-13 17:42:48
733724,0,716063,2015-06-14 19:56:49
716063,0,711975,2015-06-15 19:11:47
716063,0,733890,2015-06-15 19:25:08
714205,0,716063,2015-06-18 08:56:42
716063,0,720447,2015-06-18 13:55:09
730971,0,716063,2015-06-19 12:21:48
715904,0,716063,2015-06-20 05:32:59
713444,0,716063,2015-06-20 08:29:36
713468,0,716063,2015-06-20 14:59:25
716063,0,730321,2015-06-21 01:11:17
692582,0,716063,2015-06-21 01:11:40
716063,0,713400,2015-06-21 07:25:42
716063,0,714752,2015-06-21 11:20:20
716063,0,1376868,2015-06-21 11:51:26
715379,0,716063,2015-06-21 11:51:45
716063,0,713717,2015-06-21 11:51:47
711530,0,716063,2015-06-21 11:52:03
736657,0,716063,2015-06-22 03:52:11
706623,0,716063,2015-06-22 03:52:28
716063,0,707020,2015-06-22 12:00:13
716063,0,714692,2015-06-23 13:16:20
716063,0,723837,2015-06-23 14:34:10
716063,0,712626,2015-06-24 19:37:53
707930,0,716063,2015-06-25 07:10:52
716063,0,713563,2015-06-25 07:11:14
713909,0,716063,2015-06-25 08:38:01
716063,0,696458,2015-06-25 08:38:28
690683,0,716063,2015-06-25 09:11:51
716063,0,728912,2015-06-25 09:12:48
713056,0,716063,2015-06-25 20:33:37
716063,0,706974,2015-06-26 15:04:04
710610,0,716063,2015-06-27 01:06:44
713919,0,716063,2015-06-27 21:49:46
716063,0,734812,2015-06-27 22:08:41
716063,0,689946,2015-06-27 22:39:19
716063,0,736611,2015-06-28 04:47:53
716063,0,718243,2015-06-28 18:46:24
716649,0,716063,2015-06-28 18:47:31
714027,0,716063,2015-06-29 23:23:48
693330,0,716063,2015-06-30 04:18:10
716063,1,1376868,2015-05-13 06:16:46
716063,1,715219,2015-05-13 08:36:59
712604,1,716063,2015-05-13 08:37:42
716063,1,713701,2015-05-13 20:03:29
712540,1,716063,2015-05-13 21:41:32
714794,1,716063,2015-05-13 22:49:31
713224,1,716063,2015-05-14 00:38:00
716063,1,713234,2015-05-14 05:08:07
716063,1,718631,2015-05-14 12:09:27
716063,1,714105,2015-05-14 13:51:02
714940,1,716063,2015-05-14 18:49:42
716063,1,716452,2015-05-14 19:41:19
713563,1,716063,2015-05-14 21:33:44
716063,1,713474,2015-05-15 03:58:41
716063,1,711154,2015-05-15 04:21:10
716063,1,711430,2015-05-15 10:50:38
718280,1,716063,2015-05-16 00:56:28
716063,1,714225,2015-05-16 00:56:45
716063,1,707954,2015-05-16 06:14:47
716063,1,711121,2015-05-16 06:53:40
716063,1,715851,2015-05-16 08:13:58
716063,1,710498,2015-05-16 13:34:56
716063,1,715627,2015-05-16 15:02:14
347669,1,716063,2015-05-16 15:42:06
716063,1,719252,2015-05-16 16:33:34
714027,1,716063,2015-05-16 20:01:55
716063,1,292073,2015-05-16 21:13:04
716063,1,713855,2015-05-16 21:41:57
713410,1,716063,2015-05-16 21:42:04
714007,1,716063,2015-05-17 02:41:15
713489,1,716063,2015-05-17 04:59:47
715515,1,716063,2015-05-17 23:58:19
716063,1,713234,2015-05-18 09:36:51
716063,1,709443,2015-05-18 14:06:56
716063,1,713947,2015-05-18 16:52:49
716063,1,713062,2015-05-18 20:41:37
716063,1,704285,2015-05-19 08:53:57
716063,1,720242,2015-05-19 08:54:00
715337,1,716063,2015-05-19 10:26:24
347566,1,716063,2015-05-19 16:31:42
716063,1,713261,2015-05-19 21:44:37
716063,1,707490,2015-05-19 21:44:48
717947,1,716063,2015-05-20 01:06:50
713070,1,716063,2015-05-20 04:54:59
713563,1,716063,2015-05-20 08:37:14
716063,1,705712,2015-05-20 08:38:09
710862,1,716063,2015-05-20 23:33:38
715790,1,716063,2015-05-21 09:25:57
716063,1,713474,2015-05-21 09:26:09
718177,1,716063,2015-05-21 10:34:23
716063,1,715406,2015-05-21 15:03:55
709991,1,716063,2015-05-21 15:59:01
718582,1,716063,2015-05-21 18:41:45
710323,1,716063,2015-05-22 00:08:49
240292,1,716063,2015-05-22 00:52:05
716063,1,722149,2015-05-22 03:31:28
714163,1,716063,2015-05-22 03:32:37
714152,1,716063,2015-05-23 04:02:30
714152,1,716063,2015-05-23 06:09:27
705114,1,716063,2015-05-23 10:00:02
716063,1,713284,2015-05-23 13:07:40
703708,1,716063,2015-05-23 13:08:37
716063,1,715191,2015-05-24 00:00:49
714027,1,716063,2015-05-24 09:07:04
716063,1,724343,2015-05-24 09:07:38
725445,1,716063,2015-05-24 15:56:45
716063,1,713085,2015-05-24 15:57:11
712697,1,716063,2015-05-24 17:55:29
716063,1,713767,2015-05-24 23:06:24
712886,1,716063,2015-05-24 23:30:07
716063,1,728417,2015-05-24 23:39:49
716063,1,715659,2015-05-25 07:35:32
713474,1,716063,2015-05-25 11:39:55
716063,1,712960,2015-05-25 11:41:20
714340,1,716063,2015-05-25 14:00:18
704740,1,716063,2015-05-25 16:23:40
716063,1,716452,2015-05-26 09:04:33
711398,1,716063,2015-05-26 09:22:12
716063,1,713725,2015-05-26 15:10:50
701610,1,716063,2015-05-26 18:56:53
716394,1,716063,2015-05-27 23:43:14
703035,1,716063,2015-05-28 07:10:31
716063,1,292073,2015-05-28 07:10:45
292073,1,716063,2015-05-28 13:20:32
729713,1,716063,2015-05-28 17:38:18
713076,1,716063,2015-05-28 20:57:58
716063,1,713148,2015-05-28 20:58:48
703738,1,716063,2015-05-29 04:57:16
716063,1,713258,2015-05-29 04:57:44
717404,1,716063,2015-05-29 05:47:52
716063,1,718863,2015-05-29 05:52:51
716063,1,713892,2015-05-29 09:26:25
712188,1,716063,2015-05-29 09:26:28
711826,1,716063,2015-05-29 12:21:34
706267,1,716063,2015-05-29 14:51:13
716519,1,716063,2015-05-29 18:12:27
453567,1,716063,2015-05-29 21:36:46
717964,1,716063,2015-05-30 05:24:08
712560,1,716063,2015-05-30 06:15:56
725605,1,716063,2015-05-30 06:16:24
716063,1,713294,2015-05-30 07:07:27
716063,1,718493,2015-05-30 11:02:13
712864,1,716063,2015-05-30 14:20:15
716063,1,699592,2015-05-31 05:41:14
718804,1,716063,2015-05-31 05:41:52
716063,1,708308,2015-05-31 08:35:43
716063,1,720751,2015-05-31 12:02:47
715502,1,716063,2015-05-31 12:47:30
716063,1,718569,2015-05-31 18:50:14
716904,1,716063,2015-05-31 18:50:46
713619,1,716063,2015-05-31 19:18:34
727632,1,716063,2015-06-01 05:32:09
713275,1,716063,2015-06-01 06:02:51
716063,1,699898,2015-06-01 13:29:31
712481,1,716063,2015-06-01 13:29:41
714301,1,716063,2015-06-01 13:46:57
720802,1,716063,2015-06-01 18:59:24
1981017,1,716063,2015-06-02 12:18:07
705378,1,716063,2015-06-02 14:19:49
714437,1,716063,2015-06-02 14:21:20
716063,1,694481,2015-06-02 21:02:09
722996,1,716063,2015-06-02 21:02:45
716063,1,709942,2015-06-03 05:13:28
716403,1,716063,2015-06-03 06:39:14
718566,1,716063,2015-06-03 15:26:32
716063,1,699679,2015-06-03 20:40:51
716063,1,724412,2015-06-04 02:51:50
292073,1,716063,2015-06-04 03:17:49
693771,1,716063,2015-06-04 17:44:53
723688,1,716063,2015-06-05 04:10:54
706542,1,716063,2015-06-05 14:45:30
701380,1,716063,2015-06-06 02:05:03
716063,1,706685,2015-06-06 03:50:41
719454,1,716063,2015-06-06 07:17:55
716063,1,713410,2015-06-06 13:09:45
270143,1,716063,2015-06-06 13:50:45
716063,1,708924,2015-06-06 18:16:11
716063,1,703236,2015-06-07 02:10:50
716063,1,709389,2015-06-07 09:45:25
714794,1,716063,2015-06-07 15:32:08
716265,1,716063,2015-06-08 00:18:08
716063,1,716158,2015-06-08 00:18:17
716063,1,710902,2015-06-08 05:51:44
704475,1,716063,2015-06-08 05:52:21
719546,1,716063,2015-06-08 11:20:02
716063,1,713468,2015-06-08 19:10:48
716063,1,729331,2015-06-09 04:21:51
716063,1,724454,2015-06-09 07:02:40
705468,1,716063,2015-06-09 09:20:58
716063,1,702002,2015-06-09 10:11:48
724629,1,716063,2015-06-09 19:23:17
714814,1,716063,2015-06-10 00:09:33
716063,1,706984,2015-06-10 00:09:57
721832,1,716063,2015-06-10 02:24:21
713909,1,716063,2015-06-10 20:12:49
716063,1,701975,2015-06-11 05:37:28
716063,1,713052,2015-06-11 09:40:59
270143,1,716063,2015-06-11 09:41:04
716063,1,699991,2015-06-11 14:17:58
713385,1,716063,2015-06-11 15:34:00
713275,1,716063,2015-06-11 18:00:00
719630,1,716063,2015-06-12 00:15:35
312244,1,716063,2015-06-12 00:15:40
716063,1,710884,2015-06-12 05:30:56
707804,1,716063,2015-06-12 05:31:50
716063,1,713947,2015-06-12 18:36:29
718627,1,716063,2015-06-12 18:45:58
708575,1,716063,2015-06-13 00:07:28
716063,1,714929,2015-06-13 00:08:48
716063,1,1963161,2015-06-13 10:10:50
689971,1,716063,2015-06-13 14:59:58
725395,1,716063,2015-06-13 15:15:06
713378,1,716063,2015-06-14 00:23:19
1981017,1,716063,2015-06-14 03:47:13
700764,1,716063,2015-06-15 06:36:21
732629,1,716063,2015-06-15 19:11:33
716063,1,700540,2015-06-15 19:25:03
725757,1,716063,2015-06-15 23:58:36
716063,1,721172,2015-06-15 23:59:01
716063,1,711772,2015-06-16 05:42:50
733343,1,716063,2015-06-16 05:43:42
716063,1,712871,2015-06-16 06:44:29
716682,1,716063,2015-06-16 15:06:30
716063,1,726902,2015-06-16 15:10:21
734770,1,716063,2015-06-16 17:23:05
716063,1,710896,2015-06-16 17:23:41
707145,1,716063,2015-06-17 01:23:15
716063,1,698771,2015-06-18 05:01:45
710445,1,716063,2015-06-18 13:55:52
716063,1,699717,2015-06-19 12:21:07
716063,1,724271,2015-06-19 16:36:24
715100,1,716063,2015-06-19 16:37:24
724460,1,716063,2015-06-20 04:49:35
716063,1,713410,2015-06-20 05:32:40
716063,1,718846,2015-06-20 08:28:57
716063,1,712745,2015-06-20 14:58:16
716063,1,713968,2015-06-20 20:25:35
697666,1,716063,2015-06-21 07:26:27
690164,1,716063,2015-06-21 11:21:34
716063,1,725297,2015-06-21 23:30:03
708642,1,716063,2015-06-22 03:42:17
709367,1,716063,2015-06-22 12:00:10
697770,1,716063,2015-06-22 12:35:49
716063,1,713979,2015-06-23 03:42:26
713701,1,716063,2015-06-23 13:16:14
705797,1,716063,2015-06-23 14:33:43
716063,1,730856,2015-06-24 05:24:40
712919,1,716063,2015-06-24 13:31:06
698569,1,716063,2015-06-24 19:39:00
718582,1,716063,2015-06-24 20:02:54
716063,1,698741,2015-06-25 20:33:24
716063,1,718782,2015-06-25 20:56:00
713855,1,716063,2015-06-25 20:56:31
704863,1,716063,2015-06-25 21:15:48
708973,1,716063,2015-06-26 01:58:44
716063,1,713468,2015-06-26 15:04:50
713389,1,716063,2015-06-26 19:34:44
702934,1,716063,2015-06-26 21:39:26
716063,1,714027,2015-06-27 01:05:50
716063,1,734148,2015-06-27 21:49:31
722831,1,716063,2015-06-27 22:09:15
716063,1,714248,2015-06-27 22:39:11
717059,1,716063,2015-06-28 04:48:11
724680,1,716063,2015-06-28 14:46:51
716063,1,738219,2015-06-28 14:47:24
716063,1,712815,2015-06-29 20:22:56
732740,1,716063,2015-06-30 01:22:41
716063,1,711188,2015-06-30 04:16:55
714853,1,716063,2015-06-30 05:21:30
716063,1,713814,2015-06-30 23:18:06
716063,1,713104,2015-06-30 23:18:53
736074,1,716063,2015-07-01 03:43:13
705008,1,716063,2015-07-01 04:18:26
706298,1,716063,2015-07-01 05:54:35
716063,2,2040565,2015-05-15 04:51:16
716063,2,2040565,2015-05-31 20:25:04
716063,2,2040565,2015-06-05 14:45:04
716063,2,2040565,2015-06-21 07:25:42
716063,2,2040565,2015-06-23 13:16:20
716063,2,2040565,2015-06-28 04:47:53
