source,etype,target,date
714083,0,731111,2015-07-22 10:31:11
716519,0,714083,2015-07-22 16:11:37
714083,0,712231,2015-07-22 18:25:51
714083,0,680613,2015-07-22 20:40:44
714248,0,714083,2015-07-22 21:57:33
714083,0,705378,2015-07-22 22:28:06
715399,0,714083,2015-07-22 22:28:14
724216,0,714083,2015-07-23 04:48:11
714083,0,713224,2015-07-23 04:48:45
714083,0,737659,2015-07-23 05:22:30
693533,0,714083,2015-07-23 05:37:06
714083,0,710376,2015-07-23 05:41:44
714083,0,726671,2015-07-23 07:58:03
713266,0,714083,2015-07-23 08:01:02
694505,0,714083,2015-07-23 12:55:36
714083,0,683216,2015-07-23 19:34:51
718352,0,714083,2015-07-23 19:35:31
714083,0,347566,2015-07-23 22:56:16
708544,0,714083,2015-07-23 23:41:56
738850,0,714083,2015-07-24 00:05:19
698547,0,714083,2015-07-24 00:21:17
714083,0,686614,2015-07-24 02:23:00
714083,0,718284,2015-07-24 02:44:42
733718,0,714083,2015-07-24 02:45:06
686375,0,714083,2015-07-24 05:56:04
704158,0,714083,2015-07-24 08:07:33
714083,0,701153,2015-07-24 08:30:15
711453,0,714083,2015-07-24 08:42:38
740048,0,714083,2015-07-24 10:33:19
713400,0,714083,2015-07-24 11:05:11
741706,0,714083,2015-07-24 11:16:39
714083,0,292073,2015-07-24 12:05:26
713701,0,714083,2015-07-24 17:08:50
714083,0,711170,2015-07-24 20:44:22
705402,0,714083,2015-07-24 20:45:15
714083,0,689181,2015-07-24 22:52:53
714083,0,715140,2015-07-25 00:24:56
714083,0,683561,2015-07-25 05:33:48
714083,0,720248,2015-07-25 11:30:46
714083,0,724075,2015-07-25 11:52:06
714801,0,714083,2015-07-25 12:52:31
714083,0,714794,2015-07-25 13:24:39
714083,0,708013,2015-07-25 13:53:33
712632,0,714083,2015-07-25 15:48:49
714083,0,718439,2015-07-25 15:49:37
714083,0,708179,2015-07-25 19:16:29
714083,0,711282,2015-07-25 19:36:32
714083,0,706291,2015-07-25 19:45:29
716232,0,714083,2015-07-25 21:19:24
714083,0,716212,2015-07-25 23:21:41
714083,0,710941,2015-07-26 02:40:54
712163,0,714083,2015-07-26 02:41:29
716152,0,714083,2015-07-26 04:19:12
714083,0,735184,2015-07-26 04:20:19
714083,0,742339,2015-07-26 04:38:30
721315,0,714083,2015-07-26 04:39:06
711859,0,714083,2015-07-26 06:02:14
714083,0,696486,2015-07-26 06:44:15
713947,0,714083,2015-07-26 07:24:06
714083,0,695690,2015-07-26 07:29:12
714083,0,711642,2015-07-26 21:04:47
714083,0,715393,2015-07-26 22:30:52
714083,0,715634,2015-07-27 00:16:40
714083,0,710115,2015-07-27 00:29:03
714083,0,706125,2015-07-27 00:48:56
714083,0,678214,2015-07-27 01:29:21
714083,0,713502,2015-07-27 02:08:28
734557,0,714083,2015-07-27 02:08:43
735013,0,714083,2015-07-27 03:15:52
686186,0,714083,2015-07-27 05:48:16
714083,0,678236,2015-07-27 05:48:20
712466,0,714083,2015-07-27 08:28:59
714083,0,719163,2015-07-27 08:29:00
714622,0,714083,2015-07-27 08:59:01
712632,0,714083,2015-07-27 09:03:29
714083,0,705338,2015-07-27 09:03:34
710455,0,714083,2015-07-27 10:17:46
730651,0,714083,2015-07-27 10:47:32
711241,0,714083,2015-07-27 11:07:57
714083,0,709581,2015-07-27 11:08:01
744597,0,714083,2015-07-27 14:43:07
714083,0,712694,2015-07-27 14:52:32
728863,0,714083,2015-07-27 15:08:58
707883,0,714083,2015-07-27 17:03:25
713127,0,714083,2015-07-27 17:31:01
714083,0,696713,2015-07-27 19:09:49
714083,0,696209,2015-07-28 00:29:07
728699,0,714083,2015-07-28 00:29:10
1376868,0,714083,2015-07-28 01:53:27
714597,0,714083,2015-07-28 01:57:03
714083,0,734820,2015-07-28 01:57:06
714083,0,732155,2015-07-28 04:16:02
714083,0,720108,2015-07-28 06:44:20
714083,0,713767,2015-07-28 08:02:44
714083,0,739664,2015-07-28 09:06:47
697460,0,714083,2015-07-28 09:30:10
714083,0,741096,2015-07-28 10:28:44
714083,0,730954,2015-07-28 16:11:53
714698,0,714083,2015-07-28 19:29:11
714083,0,680710,2015-07-28 20:29:26
689113,0,714083,2015-07-28 20:56:34
677114,0,714083,2015-07-28 23:20:11
737074,0,714083,2015-07-29 00:13:12
714083,0,713489,2015-07-29 00:13:16
723303,0,714083,2015-07-29 05:09:04
714083,0,691203,2015-07-29 05:09:15
712054,0,714083,2015-07-29 07:05:17
714083,0,734786,2015-07-29 11:54:33
714083,0,732571,2015-07-29 13:02:58
712632,0,714083,2015-07-29 13:03:16
692232,0,714083,2015-07-29 17:10:58
714083,0,714205,2015-07-29 17:11:26
714083,0,709241,2015-07-29 20:55:57
694455,0,714083,2015-07-29 22:28:25
713936,0,714083,2015-07-29 23:11:06
714083,0,700007,2015-07-29 23:23:49
686392,0,714083,2015-07-30 02:34:07
714083,0,716879,2015-07-30 03:22:57
718452,0,714083,2015-07-30 03:23:19
714083,0,721736,2015-07-30 06:54:29
713474,0,714083,2015-07-30 06:54:36
714431,0,714083,2015-07-30 08:04:33
693817,0,714083,2015-07-30 09:06:11
714083,0,712222,2015-07-30 09:23:55
702561,0,714083,2015-07-30 09:51:26
714083,0,713701,2015-07-30 10:25:03
732345,0,714083,2015-07-30 10:57:20
714083,0,713474,2015-07-30 17:15:38
737627,0,714083,2015-07-30 22:02:30
714083,0,675973,2015-07-30 23:16:06
714649,0,714083,2015-07-31 01:47:22
729570,0,714083,2015-07-31 02:37:49
714083,0,713743,2015-07-31 02:56:32
710896,0,714083,2015-07-31 02:56:39
681668,0,714083,2015-07-31 07:40:46
713052,0,714083,2015-07-31 07:40:55
714083,0,713639,2015-07-31 07:41:31
718741,0,714083,2015-07-31 07:53:30
714083,0,706833,2015-07-31 08:30:26
690256,0,714083,2015-07-31 08:31:04
714083,0,713725,2015-07-31 11:16:13
703905,0,714083,2015-07-31 14:56:12
740858,0,714083,2015-07-31 15:14:33
714083,0,716035,2015-07-31 15:27:03
715836,0,714083,2015-07-31 17:42:28
714083,0,714456,2015-07-31 17:42:33
714083,0,713444,2015-07-31 22:57:32
731216,0,714083,2015-07-31 23:34:12
714083,0,713378,2015-08-01 02:17:57
714083,0,716058,2015-08-01 05:05:04
712540,0,714083,2015-08-01 05:05:15
713563,0,714083,2015-08-01 06:51:47
714083,0,684740,2015-08-01 06:52:34
714083,0,741311,2015-08-01 07:00:31
714083,0,713444,2015-08-01 12:07:16
714083,0,713936,2015-08-01 13:02:51
713444,0,714083,2015-08-01 13:04:53
714083,0,721576,2015-08-01 13:53:33
714083,0,731127,2015-08-01 16:11:42
717928,0,714083,2015-08-01 16:12:45
732668,0,714083,2015-08-01 16:43:31
714046,0,714083,2015-08-02 00:08:42
714083,0,713378,2015-08-02 00:09:18
714083,0,700611,2015-08-02 01:31:49
714083,0,716072,2015-08-02 01:57:39
726548,0,714083,2015-08-02 01:57:49
713563,0,714083,2015-08-02 02:22:18
714083,0,713294,2015-08-02 02:22:51
714083,0,728512,2015-08-02 06:53:15
744847,0,714083,2015-08-02 11:46:52
714083,0,709550,2015-08-02 11:47:31
714083,0,730038,2015-08-02 15:58:54
714083,0,706849,2015-08-02 16:09:52
729056,0,714083,2015-08-02 18:27:13
714083,0,716875,2015-08-02 18:28:19
714083,0,690826,2015-08-02 23:30:31
714083,0,742456,2015-08-03 00:12:51
714083,0,674261,2015-08-03 01:37:53
686453,0,714083,2015-08-03 04:04:09
714083,0,738547,2015-08-03 06:04:03
692270,0,714083,2015-08-03 08:08:15
714083,0,693670,2015-08-03 08:09:32
714501,0,714083,2015-08-03 08:30:53
714083,0,714541,2015-08-03 10:41:25
721058,0,714083,2015-08-03 10:42:34
714083,0,701946,2015-08-03 14:11:06
718131,0,714083,2015-08-03 14:11:11
714083,0,674841,2015-08-03 14:36:45
714083,0,720507,2015-08-03 15:11:32
701313,0,714083,2015-08-03 15:11:36
714083,0,734555,2015-08-03 16:42:27
714083,0,674059,2015-08-03 18:04:29
722783,0,714083,2015-08-03 18:05:21
714521,0,714083,2015-08-03 20:07:28
714083,0,717992,2015-08-03 22:59:35
714083,0,715080,2015-08-03 23:06:36
714083,0,709382,2015-08-04 00:11:26
714083,0,723306,2015-08-04 01:02:18
695258,0,714083,2015-08-04 04:22:29
714083,0,716629,2015-08-04 07:18:03
726830,0,714083,2015-08-04 07:18:43
728986,0,714083,2015-08-04 07:34:54
700382,0,714083,2015-08-04 09:47:49
677101,0,714083,2015-08-04 10:36:05
714083,0,695819,2015-08-04 10:36:42
713968,0,714083,2015-08-04 18:00:18
714083,0,738925,2015-08-04 20:29:44
673260,0,714083,2015-08-04 20:30:53
1963161,0,714083,2015-08-04 21:19:30
739743,0,714083,2015-08-04 23:48:24
673177,0,714083,2015-08-05 01:25:06
1376868,0,714083,2015-08-05 02:27:04
714083,0,720718,2015-08-05 02:27:50
713701,0,714083,2015-08-05 05:07:53
672970,0,714083,2015-08-05 10:46:15
711995,0,714083,2015-08-05 23:57:55
714083,0,710890,2015-08-05 23:58:44
713909,0,714083,2015-08-06 00:40:35
714083,0,689692,2015-08-06 01:00:01
714083,0,718028,2015-08-06 05:17:59
687387,0,714083,2015-08-06 06:40:46
714083,0,691062,2015-08-06 07:15:58
707924,0,714083,2015-08-06 07:16:08
687947,0,714083,2015-08-06 09:16:23
714083,0,739207,2015-08-06 09:16:51
714083,0,716258,2015-08-06 09:49:39
721929,0,714083,2015-08-06 10:57:25
714083,0,731085,2015-08-06 10:58:12
708077,0,714083,2015-08-06 10:58:26
685651,0,714083,2015-08-06 13:49:27
730502,0,714083,2015-08-06 20:25:08
714083,0,712387,2015-08-07 00:29:33
729680,0,714083,2015-08-07 04:07:28
714762,0,714083,2015-08-07 05:42:06
714083,0,704200,2015-08-07 05:42:32
699555,0,714083,2015-08-07 06:10:33
691769,0,714083,2015-08-07 06:11:09
713224,0,714083,2015-08-07 06:11:26
714083,0,719657,2015-08-07 06:12:22
714083,0,723903,2015-08-07 09:03:39
714083,0,682198,2015-08-07 09:21:39
718518,0,714083,2015-08-07 10:45:08
714083,0,700507,2015-08-07 10:45:52
714083,0,695226,2015-08-07 11:11:56
674038,0,714083,2015-08-07 11:13:06
717073,0,714083,2015-08-07 12:34:06
704428,0,714083,2015-08-07 17:56:10
707374,0,714083,2015-08-07 17:58:15
714083,0,681455,2015-08-07 17:58:21
714083,0,1376868,2015-08-07 21:09:51
740483,0,714083,2015-08-07 21:10:17
702708,0,714083,2015-08-07 21:50:40
727346,0,714083,2015-08-07 23:39:51
714083,0,726288,2015-08-08 00:52:04
714083,0,1256646,2015-08-08 03:30:17
697343,0,714083,2015-08-08 05:13:04
714083,0,681152,2015-08-08 05:14:06
714083,0,733868,2015-08-08 06:08:49
742464,0,714083,2015-08-08 11:31:37
714083,0,715928,2015-08-08 11:31:58
714083,0,738938,2015-08-08 12:40:36
712560,0,714083,2015-08-08 12:41:11
732392,0,714083,2015-08-08 16:25:45
720813,0,714083,2015-08-08 18:16:02
714083,0,713701,2015-08-08 18:16:05
714083,0,717784,2015-08-08 19:09:49
714083,0,713929,2015-08-08 20:18:05
679866,0,714083,2015-08-08 21:06:39
714083,0,690891,2015-08-08 21:54:52
703970,0,714083,2015-08-08 21:55:08
714083,0,719379,2015-08-08 22:04:01
739869,0,714083,2015-08-09 08:55:16
680145,0,714083,2015-08-09 11:35:03
688886,0,714083,2015-08-09 11:59:49
714083,0,737842,2015-08-09 11:59:51
736528,0,714083,2015-08-09 12:05:22
711809,0,714083,2015-08-09 12:34:33
714083,0,708396,2015-08-09 12:34:37
737727,0,714083,2015-08-09 12:57:42
713743,0,714083,2015-08-09 15:53:07
714083,0,706003,2015-08-09 15:53:07
714083,0,686421,2015-08-09 19:18:29
714083,0,700991,2015-08-09 19:48:19
725532,0,714083,2015-08-09 22:29:58
690987,0,714083,2015-08-09 22:49:43
714083,0,730629,2015-08-10 04:58:05
711756,0,714083,2015-08-10 09:41:10
714083,0,670651,2015-08-10 09:42:50
713767,0,714083,2015-08-10 09:43:29
670939,0,714083,2015-08-10 12:18:51
714083,0,716723,2015-08-10 15:06:09
714083,0,734925,2015-08-11 05:32:06
694822,0,714083,2015-08-11 05:32:27
702210,0,714083,2015-08-11 05:39:17
714083,0,718842,2015-08-11 05:39:44
694525,0,714083,2015-08-11 07:19:13
714083,0,729954,2015-08-11 08:18:46
732583,0,714083,2015-08-11 12:53:41
714083,0,698908,2015-08-11 13:54:21
683905,0,714083,2015-08-11 13:54:47
703274,0,714083,2015-08-11 14:09:37
714083,0,688336,2015-08-11 14:46:10
714083,0,744679,2015-08-11 14:46:23
743324,0,714083,2015-08-11 16:21:37
714083,0,692564,2015-08-11 16:22:00
702156,0,714083,2015-08-11 16:41:41
714083,0,719149,2015-08-11 20:05:43
730817,0,714083,2015-08-12 03:40:59
729449,0,714083,2015-08-12 06:09:56
714083,0,712864,2015-08-12 06:10:54
714083,0,684024,2015-08-12 06:11:22
714083,0,713178,2015-08-12 06:32:30
711805,0,714083,2015-08-12 06:32:49
714083,0,676764,2015-08-12 09:06:48
718334,0,714083,2015-08-12 09:07:24
697908,0,714083,2015-08-12 10:21:33
713444,0,714083,2015-08-12 12:27:35
741058,0,714083,2015-08-12 14:34:22
714083,0,713767,2015-08-12 14:34:28
714083,0,668745,2015-08-12 17:48:25
731884,0,714083,2015-08-12 18:28:05
714083,0,697154,2015-08-12 18:28:47
714083,0,718705,2015-08-12 22:24:42
700412,0,714083,2015-08-12 22:25:31
680760,0,714083,2015-08-13 02:56:34
709098,0,714083,2015-08-13 06:31:54
704843,0,714083,2015-08-13 08:53:08
714083,0,676146,2015-08-13 08:53:33
700242,0,714083,2015-08-13 10:15:04
714083,0,716352,2015-08-13 11:51:13
714083,0,713194,2015-08-13 14:44:57
712941,0,714083,2015-08-13 14:47:43
728949,0,714083,2015-08-13 15:23:20
714083,0,714625,2015-08-13 15:23:47
712878,0,714083,2015-08-13 18:58:22
714083,0,727464,2015-08-13 18:59:08
720745,0,714083,2015-08-13 21:00:28
727186,0,714083,2015-08-13 22:08:45
713357,0,714083,2015-08-14 00:37:36
708980,0,714083,2015-08-14 01:28:46
713736,0,714083,2015-08-14 02:11:29
714083,0,713214,2015-08-14 08:23:15
714083,0,690200,2015-08-14 11:29:56
714083,0,727544,2015-08-14 13:25:04
694284,0,714083,2015-08-14 14:52:25
714083,0,737950,2015-08-14 15:48:59
714083,0,703162,2015-08-14 18:38:10
714083,0,713743,2015-08-14 18:46:20
714083,0,685191,2015-08-14 22:13:20
714083,0,711209,2015-08-15 01:02:17
693173,0,714083,2015-08-15 01:03:01
705736,0,714083,2015-08-15 01:27:30
705913,0,714083,2015-08-15 01:32:08
713052,0,714083,2015-08-15 14:12:01
683053,0,714083,2015-08-15 14:59:17
714083,0,710896,2015-08-15 15:00:26
714007,0,714083,2015-08-15 20:10:16
714083,0,727392,2015-08-15 20:29:13
714083,0,703949,2015-08-15 20:53:29
729904,0,714083,2015-08-15 20:53:43
714083,0,712350,2015-08-15 22:36:17
724145,0,714083,2015-08-15 23:14:15
714083,0,712892,2015-08-16 03:05:11
717093,0,714083,2015-08-16 04:28:03
714083,0,690614,2015-08-16 04:28:10
713701,0,714083,2015-08-16 05:59:40
714083,0,719418,2015-08-16 06:00:00
714083,0,727968,2015-08-16 09:00:09
714083,0,710775,2015-08-16 18:42:39
721438,0,714083,2015-08-16 18:43:27
714083,0,714723,2015-08-16 21:25:22
738526,0,714083,2015-08-16 21:25:35
666255,0,714083,2015-08-17 04:28:32
714083,0,743285,2015-08-17 11:16:03
743279,0,714083,2015-08-17 14:55:12
714083,0,734591,2015-08-17 18:49:07
684874,0,714083,2015-08-17 18:49:33
714083,0,689606,2015-08-17 19:54:59
1963161,0,714083,2015-08-17 20:42:18
714083,0,715393,2015-08-18 01:11:42
714083,0,713701,2015-08-18 01:42:00
714083,0,700278,2015-08-18 02:13:46
714083,0,1963161,2015-08-18 02:33:03
712948,0,714083,2015-08-18 02:33:22
713474,0,714083,2015-08-18 03:55:22
696504,0,714083,2015-08-18 05:06:19
744715,0,714083,2015-08-18 05:08:52
714083,0,714003,2015-08-18 05:17:37
714083,0,742047,2015-08-18 09:28:39
738069,0,714083,2015-08-18 09:29:22
713553,0,714083,2015-08-18 13:04:00
702012,0,714083,2015-08-18 13:17:16
691422,0,714083,2015-08-18 13:31:46
714083,0,695924,2015-08-18 13:32:18
714083,0,697766,2015-08-18 14:27:16
714116,0,714083,2015-08-18 14:27:31
714083,0,1376868,2015-08-19 06:23:14
694792,0,714083,2015-08-19 06:24:08
714083,0,740275,2015-08-19 06:38:41
714083,0,694293,2015-08-19 06:44:13
347669,0,714083,2015-08-19 06:44:21
714083,0,713892,2015-08-19 06:46:39
712753,0,714083,2015-08-19 10:58:11
714083,0,713992,2015-08-19 13:22:15
714083,0,667042,2015-08-19 18:29:39
686298,0,714083,2015-08-19 18:56:36
737951,0,714083,2015-08-19 20:18:47
714083,0,708634,2015-08-19 20:19:02
714083,0,692667,2015-08-19 23:07:53
713793,0,714083,2015-08-19 23:09:08
687605,0,714083,2015-08-20 09:59:23
714083,0,292073,2015-08-20 10:00:08
714083,0,714252,2015-08-20 11:08:16
713444,0,714083,2015-08-20 21:28:45
714083,0,737432,2015-08-20 21:28:46
714083,0,713947,2015-08-20 22:21:47
714510,0,714083,2015-08-21 00:08:48
714083,0,678185,2015-08-21 02:01:00
714083,0,723990,2015-08-21 04:52:48
699401,0,714083,2015-08-21 06:13:20
714083,0,718387,2015-08-21 06:13:41
702655,0,714083,2015-08-21 06:57:45
714083,0,692017,2015-08-21 07:48:16
686348,0,714083,2015-08-21 09:50:03
728842,0,714083,2015-08-21 09:52:39
714083,0,720751,2015-08-21 09:52:52
714083,0,720713,2015-08-21 10:25:30
714536,0,714083,2015-08-21 18:32:15
714083,0,686708,2015-08-21 20:16:55
714083,0,682177,2015-08-21 20:28:10
708783,0,714083,2015-08-21 20:28:43
714083,0,711734,2015-08-21 22:11:38
697557,0,714083,2015-08-21 22:12:28
714083,0,720832,2015-08-21 23:54:31
714083,0,695182,2015-08-22 01:16:14
714083,0,671356,2015-08-22 02:41:51
713919,0,714083,2015-08-22 02:42:05
739178,0,714083,2015-08-22 03:59:15
714083,0,712329,2015-08-22 03:59:58
714083,0,678108,2015-08-22 05:00:57
714083,0,731510,2015-08-22 06:29:07
717300,0,714083,2015-08-22 07:13:26
689969,0,714083,2015-08-22 09:03:22
719207,0,714083,2015-08-22 09:58:40
714083,0,704558,2015-08-22 09:58:46
729568,0,714083,2015-08-22 10:55:03
695022,0,714083,2015-08-22 11:05:32
714083,0,715950,2015-08-22 11:05:32
674468,0,714083,2015-08-22 16:39:05
714083,0,663214,2015-08-22 19:16:11
714083,0,703278,2015-08-22 19:16:36
719558,0,714083,2015-08-22 23:03:49
714083,0,713113,2015-08-22 23:04:38
725730,0,714083,2015-08-23 02:09:30
714083,0,711572,2015-08-23 02:10:03
681118,0,714083,2015-08-23 07:38:06
714083,0,701874,2015-08-23 12:59:50
715053,0,714083,2015-08-23 13:01:17
731652,0,714083,2015-08-23 13:24:49
725341,0,714083,2015-08-23 17:33:23
736956,0,714083,2015-08-24 02:35:00
714083,0,678029,2015-08-24 02:35:32
714083,0,732147,2015-08-24 04:06:15
689502,0,714083,2015-08-24 04:06:29
728391,0,714083,2015-08-24 07:25:56
744661,0,714083,2015-08-24 11:20:17
