source,etype,target,date
706483,1,715781,2015-06-06 18:24:10
711011,1,706483,2015-06-06 18:33:07
706483,1,715337,2015-06-06 19:23:19
713786,1,706483,2015-06-06 19:23:53
698342,1,706483,2015-06-07 12:40:28
727868,1,706483,2015-06-07 13:11:30
696591,1,706483,2015-06-08 12:18:20
706483,1,701896,2015-06-08 14:08:01
719820,1,706483,2015-06-08 14:09:35
722798,1,706483,2015-06-10 08:26:27
706483,1,720087,2015-06-11 11:00:47
706483,1,700414,2015-06-12 00:43:00
709605,1,706483,2015-06-12 15:07:10
706483,1,714142,2015-06-14 02:16:51
706483,1,726211,2015-06-14 07:27:16
711482,1,706483,2015-06-15 04:43:02
706483,1,713212,2015-06-15 14:28:49
696663,1,706483,2015-06-15 14:29:32
706483,1,729659,2015-06-15 19:18:05
706483,1,718587,2015-06-16 13:01:00
706483,1,700017,2015-06-17 20:04:10
728340,1,706483,2015-06-18 01:04:09
706483,1,711476,2015-06-18 01:04:42
731367,1,706483,2015-06-18 16:47:24
706483,1,712773,2015-06-19 21:14:52
706483,1,702302,2015-06-21 02:08:37
735580,1,706483,2015-06-21 10:49:03
706483,1,704577,2015-06-21 15:05:48
706483,1,699035,2015-06-21 20:01:32
715488,1,706483,2015-06-21 20:02:22
706483,1,694511,2015-06-22 20:16:48
706483,1,718452,2015-06-24 00:10:28
713989,1,706483,2015-06-24 00:11:09
706483,1,712795,2015-06-24 15:13:24
739710,1,706483,2015-06-25 13:58:01
711815,1,706483,2015-06-25 16:58:19
710422,1,706483,2015-06-25 23:47:15
716944,1,706483,2015-06-27 13:05:29
706483,1,700815,2015-06-29 09:39:45
716893,1,706483,2015-06-29 09:40:00
706483,1,697169,2015-06-29 17:14:39
714350,1,706483,2015-06-29 17:14:39
698463,1,706483,2015-07-01 00:38:39
706483,1,690363,2015-07-02 02:55:27
713127,1,706483,2015-07-03 09:35:10
724608,1,706483,2015-07-03 13:43:39
706483,1,721537,2015-07-03 13:43:41
706483,1,735113,2015-07-03 20:39:23
706483,1,711594,2015-07-03 23:57:02
734091,1,706483,2015-07-04 11:45:19
706483,1,715032,2015-07-04 20:23:39
714636,1,706483,2015-07-06 18:11:12
706483,1,729477,2015-07-06 18:25:04
706483,1,726805,2015-07-07 09:25:12
720975,1,706483,2015-07-07 09:26:11
706483,1,701612,2015-07-07 18:01:11
706483,1,719389,2015-07-07 18:01:21
721982,1,706483,2015-07-07 18:33:45
706483,1,716691,2015-07-07 18:34:08
713389,1,706483,2015-07-10 12:21:29
706483,1,692280,2015-07-10 13:22:49
706483,1,688036,2015-07-10 20:27:44
709385,1,706483,2015-07-12 01:25:26
706483,1,713639,2015-07-13 19:03:48
706483,1,715977,2015-07-14 09:34:12
706483,1,712350,2015-07-14 09:35:24
712858,1,706483,2015-07-16 00:31:15
692399,1,706483,2015-07-17 18:44:15
706483,1,712612,2015-07-17 23:12:46
706483,1,690802,2015-07-19 00:20:07
706483,1,715851,2015-07-19 01:14:28
731219,1,706483,2015-07-19 21:06:48
706483,1,715171,2015-07-19 21:08:01
706483,1,713814,2015-07-21 02:07:55
706483,1,683571,2015-07-22 14:45:38
679488,1,706483,2015-07-23 21:13:26
706483,1,292073,2015-07-24 16:40:35
706483,1,719973,2015-07-25 15:38:03
714292,1,706483,2015-07-25 15:38:47
718362,1,706483,2015-07-27 04:12:22
706483,1,725517,2015-07-27 05:25:12
706483,1,716369,2015-07-27 21:21:20
706483,2,2038053,2015-06-27 02:22:56
