source,etype,target,time,date
710019,0,711990,2607579,2015-06-10 18:19:39
713307,0,711990,2665546,2015-06-11 10:25:46
699145,0,711990,2684004,2015-06-11 15:33:24
711990,0,729373,2715148,2015-06-12 00:12:28
711990,0,709924,2719056,2015-06-12 01:17:36
711990,0,713968,2747304,2015-06-12 09:08:24
711990,0,732370,2747337,2015-06-12 09:08:57
711990,0,728371,2820450,2015-06-13 05:27:30
711990,0,713619,2828443,2015-06-13 07:40:43
711990,0,704219,2895152,2015-06-14 02:12:32
711990,0,733490,2923958,2015-06-14 10:12:38
723632,0,711990,2923988,2015-06-14 10:13:08
711990,0,733527,2929694,2015-06-14 11:48:14
711990,0,700528,2969155,2015-06-14 22:45:55
718754,0,711990,2983898,2015-06-15 02:51:38
711990,0,727851,3020803,2015-06-15 13:06:43
692262,0,711990,3020804,2015-06-15 13:06:44
711990,0,734139,3026304,2015-06-15 14:38:24
713701,0,711990,3028708,2015-06-15 15:18:28
711990,0,1376868,3053266,2015-06-15 22:07:46
711990,0,720723,3055551,2015-06-15 22:45:51
732466,0,711990,3060188,2015-06-16 00:03:08
711990,0,734402,3066306,2015-06-16 01:45:06
715894,0,711990,3073598,2015-06-16 03:46:38
711990,0,726297,3122542,2015-06-16 17:22:22
711990,0,732845,3130228,2015-06-16 19:30:28
710652,0,711990,3130721,2015-06-16 19:38:41
711990,0,729339,3130746,2015-06-16 19:39:06
711990,0,713346,3145859,2015-06-16 23:50:59
713266,0,711990,3170007,2015-06-17 06:33:27
711990,0,715452,3170037,2015-06-17 06:33:57
726258,0,711990,3196860,2015-06-17 14:01:00
711990,0,709861,3196895,2015-06-17 14:01:35
711990,0,712356,3211892,2015-06-17 18:11:32
714105,0,711990,3211915,2015-06-17 18:11:55
720684,0,711990,3245704,2015-06-18 03:35:04
711990,0,708406,3245717,2015-06-18 03:35:17
711990,0,733395,3246619,2015-06-18 03:50:19
707750,0,711990,3246955,2015-06-18 03:55:55
707984,0,711990,3265796,2015-06-18 09:09:56
711990,0,718284,3265796,2015-06-18 09:09:56
711990,0,723562,3269682,2015-06-18 10:14:42
711990,0,725015,3301887,2015-06-18 19:11:27
711990,0,713429,3317171,2015-06-18 23:26:11
720079,0,711990,3317215,2015-06-18 23:26:55
711990,0,699378,3330054,2015-06-19 03:00:54
711990,0,720331,3343548,2015-06-19 06:45:48
708853,0,711990,3381662,2015-06-19 17:21:02
711990,0,715559,3381683,2015-06-19 17:21:23
714451,0,711990,3390821,2015-06-19 19:53:41
711990,0,696665,3404844,2015-06-19 23:47:24
714173,0,711990,3404861,2015-06-19 23:47:41
705584,0,711990,3426423,2015-06-20 05:47:03
711990,0,710627,3446188,2015-06-20 11:16:28
711990,0,710142,3502593,2015-06-21 02:56:33
711990,0,721099,3530299,2015-06-21 10:38:19
705722,0,711990,3530351,2015-06-21 10:39:11
706629,0,711990,3540775,2015-06-21 13:32:55
711990,0,715265,3554210,2015-06-21 17:16:50
712892,0,711990,3595286,2015-06-22 04:41:26
715158,0,711990,3637387,2015-06-22 16:23:07
711990,0,714839,3637458,2015-06-22 16:24:18
711990,0,735285,3744501,2015-06-23 22:08:21
737078,0,711990,3805245,2015-06-24 15:00:45
698754,0,711990,3805258,2015-06-24 15:00:58
739367,0,711990,3831533,2015-06-24 22:18:53
711990,0,727253,3853846,2015-06-25 04:30:46
711990,0,732464,3855057,2015-06-25 04:50:57
730898,0,711990,3855102,2015-06-25 04:51:42
711990,0,702994,3893183,2015-06-25 15:26:23
730096,0,711990,3895987,2015-06-25 16:13:07
692351,0,711990,3930589,2015-06-26 01:49:49
725700,0,711990,3933242,2015-06-26 02:34:02
711990,0,713318,3933305,2015-06-26 02:35:05
711990,0,714672,3939405,2015-06-26 04:16:45
702071,0,711990,3939436,2015-06-26 04:17:16
740197,0,711990,3962312,2015-06-26 10:38:32
711990,0,740198,3962338,2015-06-26 10:38:58
711990,0,706274,4045745,2015-06-27 09:49:05
695405,0,711990,4045796,2015-06-27 09:49:56
711990,0,711136,4118185,2015-06-28 05:56:25
711990,0,740758,4147101,2015-06-28 13:58:21
690863,0,711990,4147110,2015-06-28 13:58:30
714180,0,711990,4159182,2015-06-28 17:19:42
711990,0,716380,4159241,2015-06-28 17:20:41
711990,0,719315,4183547,2015-06-29 00:05:47
711154,0,711990,4183549,2015-06-29 00:05:49
697559,0,711990,4273954,2015-06-30 01:12:34
711990,0,713909,4279830,2015-06-30 02:50:30
711990,0,707115,4297252,2015-06-30 07:40:52
700382,0,711990,4321858,2015-06-30 14:30:58
711990,0,713224,4348221,2015-06-30 21:50:21
740954,0,711990,4376465,2015-07-01 05:41:05
716179,0,711990,4382253,2015-07-01 07:17:33
711990,0,730610,4388506,2015-07-01 09:01:46
711990,0,706467,4438856,2015-07-01 23:00:56
728752,0,711990,4547304,2015-07-03 05:08:24
711990,0,737170,4547312,2015-07-03 05:08:32
711990,0,716280,4592770,2015-07-03 17:46:10
1376868,0,711990,4607825,2015-07-03 21:57:05
700561,0,711990,4619646,2015-07-04 01:14:06
711990,0,312269,4663109,2015-07-04 13:18:29
711990,0,1376868,4669654,2015-07-04 15:07:34
706040,0,711990,4669696,2015-07-04 15:08:16
711990,0,717044,4731867,2015-07-05 08:24:27
711990,0,1981017,4731896,2015-07-05 08:24:56
714240,0,711990,4755236,2015-07-05 14:53:56
711990,0,713357,4805753,2015-07-06 04:55:53
706632,0,711990,4813738,2015-07-06 07:08:58
713897,0,711990,4852031,2015-07-06 17:47:11
711990,0,715100,4852046,2015-07-06 17:47:26
711990,0,704967,4912106,2015-07-07 10:28:26
711339,0,711990,4918784,2015-07-07 12:19:44
711990,0,710531,4922413,2015-07-07 13:20:13
700138,0,711990,4922421,2015-07-07 13:20:21
711990,0,688716,4997545,2015-07-08 10:12:25
742851,0,711990,5024874,2015-07-08 17:47:54
711990,0,698912,5095990,2015-07-09 13:33:10
711990,0,712131,5119182,2015-07-09 19:59:42
735499,0,711990,5119240,2015-07-09 20:00:40
716068,0,711990,5161709,2015-07-10 07:48:29
711990,0,740405,5213411,2015-07-10 22:10:11
734301,0,711990,5213491,2015-07-10 22:11:31
719889,0,711990,5227284,2015-07-11 02:01:24
711990,0,725420,5227308,2015-07-11 02:01:48
711990,0,728923,5240730,2015-07-11 05:45:30
725406,0,711990,5240730,2015-07-11 05:45:30
711990,0,741232,5285554,2015-07-11 18:12:34
711990,0,742192,5299642,2015-07-11 22:07:22
732603,0,711990,5311050,2015-07-12 01:17:30
711990,0,688356,5311340,2015-07-12 01:22:20
721926,0,711990,5311372,2015-07-12 01:22:52
702694,0,711990,5328729,2015-07-12 06:12:09
711990,0,712049,5328755,2015-07-12 06:12:35
713245,0,711990,5432180,2015-07-13 10:56:20
711990,0,704577,5432191,2015-07-13 10:56:31
711990,0,685709,5459026,2015-07-13 18:23:46
711990,0,725602,5471236,2015-07-13 21:47:16
711990,0,711904,5471262,2015-07-13 21:47:42
711990,0,690738,5510435,2015-07-14 08:40:35
740658,0,711990,5531802,2015-07-14 14:36:42
711990,0,701249,5558556,2015-07-14 22:02:36
711990,0,1376868,5573040,2015-07-15 02:04:00
711990,0,698051,5582085,2015-07-15 04:34:45
723620,0,711990,5582089,2015-07-15 04:34:49
711990,0,726341,5586649,2015-07-15 05:50:49
711990,0,713474,5586652,2015-07-15 05:50:52
713701,0,711990,5603089,2015-07-15 10:24:49
711990,0,740625,5746337,2015-07-17 02:12:17
699430,0,711990,5746350,2015-07-17 02:12:30
734032,0,711990,5784688,2015-07-17 12:51:28
711990,0,735109,5784747,2015-07-17 12:52:27
711990,0,714124,5807189,2015-07-17 19:06:29
347566,0,711990,5820426,2015-07-17 22:47:06
718646,0,711990,5840852,2015-07-18 04:27:32
713227,0,711990,5886513,2015-07-18 17:08:33
711990,0,743150,5957355,2015-07-19 12:49:15
732684,0,711990,5957379,2015-07-19 12:49:39
711990,0,713701,5985613,2015-07-19 20:40:13
724993,0,711990,6128000,2015-07-21 12:13:20
706399,0,711990,6141654,2015-07-21 16:00:54
711990,0,718681,6141696,2015-07-21 16:01:36
711990,0,710953,6192678,2015-07-22 06:11:18
711990,0,713052,6210809,2015-07-22 11:13:29
725748,0,711990,6215814,2015-07-22 12:36:54
711990,0,721736,6215832,2015-07-22 12:37:12
713701,0,711990,6231035,2015-07-22 16:50:35
711990,0,681071,6258682,2015-07-23 00:31:22
714489,0,711990,6299818,2015-07-23 11:56:58
713076,0,711990,6302065,2015-07-23 12:34:25
711990,0,727040,6339379,2015-07-23 22:56:19
711990,0,687977,6355942,2015-07-24 03:32:22
715465,0,711990,6483789,2015-07-25 15:03:09
711990,0,683567,6558442,2015-07-26 11:47:22
711894,0,711990,6565654,2015-07-26 13:47:34
711990,0,739869,6602451,2015-07-27 00:00:51
711990,0,713444,6622461,2015-07-27 05:34:21
728506,0,711990,6653753,2015-07-27 14:15:53
727294,0,711990,6661715,2015-07-27 16:28:35
711990,0,679376,6680015,2015-07-27 21:33:35
715666,0,711990,6680040,2015-07-27 21:34:00
677684,0,711990,6685564,2015-07-27 23:06:04
711990,0,720551,6730227,2015-07-28 11:30:27
724685,0,711990,6730976,2015-07-28 11:42:56
711990,0,716583,6830367,2015-07-29 15:19:27
703650,0,711990,6830369,2015-07-29 15:19:29
709581,0,711990,6840751,2015-07-29 18:12:31
711990,0,739038,6841088,2015-07-29 18:18:08
711990,0,705740,6862389,2015-07-30 00:13:09
734835,0,711990,6862479,2015-07-30 00:14:39
711990,0,675713,6985313,2015-07-31 10:21:53
691013,0,711990,7013110,2015-07-31 18:05:10
711990,0,739114,7013144,2015-07-31 18:05:44
711990,0,711926,7142875,2015-08-02 06:07:55
715278,0,711990,7166771,2015-08-02 12:46:11
711990,0,675340,7169765,2015-08-02 13:36:05
709766,0,711990,7169782,2015-08-02 13:36:22
730507,0,711990,7184024,2015-08-02 17:33:44
711990,0,724313,7184064,2015-08-02 17:34:24
711990,0,680125,7238276,2015-08-03 08:37:56
711990,0,713997,7271490,2015-08-03 17:51:30
732491,0,711990,7284668,2015-08-03 21:31:08
712642,0,711990,7292291,2015-08-03 23:38:11
738507,0,711990,7301280,2015-08-04 02:08:00
711990,0,700722,7301287,2015-08-04 02:08:07
711990,0,714929,7325585,2015-08-04 08:53:05
711990,0,258479,7350955,2015-08-04 15:55:55
711990,0,742172,7378272,2015-08-04 23:31:12
711990,0,714748,7418177,2015-08-05 10:36:17
713909,0,711990,7418222,2015-08-05 10:37:02
711990,0,732026,7450397,2015-08-05 19:33:17
716442,0,711990,7450403,2015-08-05 19:33:23
711990,0,712118,7458309,2015-08-05 21:45:09
711990,0,718790,7504015,2015-08-06 10:26:55
711990,0,736337,7518068,2015-08-06 14:21:08
711990,0,719356,7548838,2015-08-06 22:53:58
683093,0,711990,7548853,2015-08-06 22:54:13
711990,0,732957,7592352,2015-08-07 10:59:12
713876,0,711990,7592365,2015-08-07 10:59:25
711990,0,709820,7613902,2015-08-07 16:58:22
676081,0,711990,7637165,2015-08-07 23:26:05
711990,0,712031,7641535,2015-08-08 00:38:55
712496,1,711990,91925,2015-05-12 15:32:05
711990,1,713104,96750,2015-05-12 16:52:30
1376868,1,711990,96781,2015-05-12 16:53:01
711990,1,715068,102777,2015-05-12 18:32:57
711990,1,713183,111440,2015-05-12 20:57:20
713767,1,711990,115283,2015-05-12 22:01:23
712435,1,711990,117616,2015-05-12 22:40:16
714437,1,711990,117777,2015-05-12 22:42:57
711990,1,712646,119074,2015-05-12 23:04:34
711990,1,710417,123850,2015-05-13 00:24:10
711990,1,716442,123869,2015-05-13 00:24:29
711990,1,715730,144068,2015-05-13 06:01:08
711990,1,711159,149854,2015-05-13 07:37:34
713378,1,711990,151472,2015-05-13 08:04:32
713846,1,711990,152466,2015-05-13 08:21:06
712691,1,711990,152480,2015-05-13 08:21:20
711990,1,713701,159899,2015-05-13 10:24:59
714046,1,711990,159925,2015-05-13 10:25:25
711990,1,713275,183206,2015-05-13 16:53:26
711990,1,713468,183234,2015-05-13 16:53:54
712547,1,711990,188190,2015-05-13 18:16:30
713563,1,711990,197031,2015-05-13 20:43:51
716864,1,711990,198098,2015-05-13 21:01:38
711990,1,711154,198652,2015-05-13 21:10:52
713444,1,711990,198706,2015-05-13 21:11:46
712710,1,711990,204684,2015-05-13 22:51:24
711990,1,714105,208757,2015-05-13 23:59:17
711990,1,714083,214236,2015-05-14 01:30:36
714507,1,711990,215198,2015-05-14 01:46:38
711990,1,715673,219726,2015-05-14 03:02:06
714237,1,711990,229888,2015-05-14 05:51:28
712871,1,711990,246535,2015-05-14 10:28:55
711990,1,713294,260241,2015-05-14 14:17:21
711990,1,712168,264475,2015-05-14 15:27:55
711990,1,712871,277481,2015-05-14 19:04:41
714310,1,711990,280249,2015-05-14 19:50:49
719691,1,711990,310650,2015-05-15 04:17:30
716667,1,711990,311516,2015-05-15 04:31:56
713444,1,711990,333661,2015-05-15 10:41:01
711990,1,709004,365122,2015-05-15 19:25:22
711990,1,717240,372933,2015-05-15 21:35:33
713725,1,711990,386377,2015-05-16 01:19:37
713474,1,711990,388346,2015-05-16 01:52:26
713294,1,711990,390237,2015-05-16 02:23:57
710450,1,711990,390441,2015-05-16 02:27:21
709260,1,711990,431185,2015-05-16 13:46:25
716183,1,711990,468110,2015-05-17 00:01:50
707256,1,711990,468572,2015-05-17 00:09:32
710973,1,711990,476209,2015-05-17 02:16:49
714867,1,711990,478333,2015-05-17 02:52:13
711990,1,712040,479361,2015-05-17 03:09:21
711990,1,713701,506490,2015-05-17 10:41:30
713814,1,711990,506492,2015-05-17 10:41:32
712263,1,711990,517363,2015-05-17 13:42:43
711990,1,715178,528836,2015-05-17 16:53:56
718177,1,711990,534060,2015-05-17 18:21:00
718430,1,711990,534678,2015-05-17 18:31:18
711990,1,713127,537868,2015-05-17 19:24:28
711990,1,708642,539267,2015-05-17 19:47:47
711990,1,707032,563931,2015-05-18 02:38:51
715158,1,711990,563943,2015-05-18 02:39:03
711990,1,709884,565333,2015-05-18 03:02:13
711990,1,453567,580770,2015-05-18 07:19:30
711990,1,714237,612400,2015-05-18 16:06:40
712955,1,711990,612429,2015-05-18 16:07:09
705733,1,711990,624623,2015-05-18 19:30:23
711990,1,710770,642127,2015-05-19 00:22:07
713389,1,711990,666086,2015-05-19 07:01:26
709629,1,711990,674934,2015-05-19 09:28:54
711990,1,714205,733647,2015-05-20 01:47:27
704729,1,711990,733694,2015-05-20 01:48:14
711990,1,713284,753781,2015-05-20 07:23:01
708548,1,711990,756769,2015-05-20 08:12:49
711330,1,711990,757854,2015-05-20 08:30:54
711990,1,711507,763713,2015-05-20 10:08:33
707984,1,711990,783943,2015-05-20 15:45:43
711990,1,717000,783951,2015-05-20 15:45:51
711990,1,715452,790873,2015-05-20 17:41:13
713148,1,711990,792941,2015-05-20 18:15:41
711849,1,711990,808252,2015-05-20 22:30:52
711990,1,711837,824814,2015-05-21 03:06:54
713701,1,711990,826701,2015-05-21 03:38:21
714940,1,711990,832350,2015-05-21 05:12:30
711990,1,704908,832369,2015-05-21 05:12:49
711990,1,721185,857144,2015-05-21 12:05:44
716962,1,711990,892061,2015-05-21 21:47:41
711990,1,713701,892151,2015-05-21 21:49:11
713400,1,711990,894524,2015-05-21 22:28:44
710352,1,711990,904655,2015-05-22 01:17:35
711990,1,716790,907391,2015-05-22 02:03:11
711990,1,713892,932181,2015-05-22 08:56:21
1376868,1,711990,932186,2015-05-22 08:56:26
710055,1,711990,934841,2015-05-22 09:40:41
711990,1,703628,960880,2015-05-22 16:54:40
710301,1,711990,963040,2015-05-22 17:30:40
712984,1,711990,978941,2015-05-22 21:55:41
711990,1,1376868,984523,2015-05-22 23:28:43
714915,1,711990,988547,2015-05-23 00:35:47
711990,1,722304,993682,2015-05-23 02:01:22
714285,1,711990,1007107,2015-05-23 05:45:07
705057,1,711990,1043894,2015-05-23 15:58:14
711990,1,704339,1045798,2015-05-23 16:29:58
711990,1,711177,1060452,2015-05-23 20:34:12
711990,1,712400,1064592,2015-05-23 21:43:12
711990,1,725951,1064626,2015-05-23 21:43:46
713639,1,711990,1075506,2015-05-24 00:45:06
711990,1,1376868,1075535,2015-05-24 00:45:35
711990,1,712312,1084574,2015-05-24 03:16:14
711990,1,717692,1119219,2015-05-24 12:53:39
705409,1,711990,1120918,2015-05-24 13:21:58
713234,1,711990,1127831,2015-05-24 15:17:11
711990,1,711809,1158927,2015-05-24 23:55:27
711990,1,716265,1173071,2015-05-25 03:51:11
717030,1,711990,1200244,2015-05-25 11:24:04
713090,1,711990,1209632,2015-05-25 14:00:32
711990,1,713099,1209662,2015-05-25 14:01:02
711990,1,705917,1209814,2015-05-25 14:03:34
711990,1,713736,1217756,2015-05-25 16:15:56
721228,1,711990,1232299,2015-05-25 20:18:19
713701,1,711990,1243367,2015-05-25 23:22:47
710738,1,711990,1243393,2015-05-25 23:23:13
716739,1,711990,1276815,2015-05-26 08:40:15
711990,1,715100,1298464,2015-05-26 14:41:04
711990,1,723548,1305862,2015-05-26 16:44:22
710167,1,711990,1309292,2015-05-26 17:41:32
711990,1,720826,1318446,2015-05-26 20:14:06
725710,1,711990,1318446,2015-05-26 20:14:06
711990,1,702494,1338681,2015-05-27 01:51:21
713701,1,711990,1339751,2015-05-27 02:09:11
713855,1,711990,1339782,2015-05-27 02:09:42
714132,1,711990,1342050,2015-05-27 02:47:30
711990,1,701554,1371765,2015-05-27 11:02:45
716629,1,711990,1373956,2015-05-27 11:39:16
711990,1,706549,1399654,2015-05-27 18:47:34
711990,1,712955,1411142,2015-05-27 21:59:02
711990,1,716519,1412918,2015-05-27 22:28:38
711990,1,723963,1445045,2015-05-28 07:24:05
713444,1,711990,1474492,2015-05-28 15:34:52
704650,1,711990,1479271,2015-05-28 16:54:31
705976,1,711990,1493522,2015-05-28 20:52:02
711990,1,717526,1534559,2015-05-29 08:15:59
703356,1,711990,1571039,2015-05-29 18:23:59
711990,1,718028,1572033,2015-05-29 18:40:33
711990,1,718426,1572125,2015-05-29 18:42:05
711990,1,727114,1586870,2015-05-29 22:47:50
711990,1,292073,1605690,2015-05-30 04:01:30
706653,1,711990,1623931,2015-05-30 09:05:31
711990,1,720563,1657243,2015-05-30 18:20:43
711990,1,712871,1660601,2015-05-30 19:16:41
714915,1,711990,1665018,2015-05-30 20:30:18
711990,1,717431,1665074,2015-05-30 20:31:14
711990,1,720578,1689460,2015-05-31 03:17:40
