source,etype,target,time,date
711633,1,707840,790488,2015-05-20 17:34:48
707840,1,713687,851868,2015-05-21 10:37:48
707840,1,703202,870283,2015-05-21 15:44:43
707840,1,711685,914949,2015-05-22 04:09:09
713936,1,707840,949647,2015-05-22 13:47:27
707840,1,716825,949687,2015-05-22 13:48:07
707840,1,718587,971623,2015-05-22 19:53:43
707840,1,713474,1021758,2015-05-23 09:49:18
723813,1,707840,1021786,2015-05-23 09:49:46
707840,1,710455,1086064,2015-05-24 03:41:04
707840,1,706446,1091787,2015-05-24 05:16:27
707840,1,1376868,1155548,2015-05-24 22:59:08
719017,1,707840,1155576,2015-05-24 22:59:36
707840,1,709981,1166957,2015-05-25 02:09:17
713444,1,707840,1196980,2015-05-25 10:29:40
707840,1,710941,1241394,2015-05-25 22:49:54
727625,1,707840,1299653,2015-05-26 15:00:53
707840,1,712329,1358997,2015-05-27 07:29:57
292073,1,707840,1370188,2015-05-27 10:36:28
707840,1,714350,1370188,2015-05-27 10:36:28
722215,1,707840,1413385,2015-05-27 22:36:25
32081,1,707840,1460232,2015-05-28 11:37:12
707840,1,713701,1501973,2015-05-28 23:12:53
713294,1,707840,1502004,2015-05-28 23:13:24
707840,1,699281,1540362,2015-05-29 09:52:42
713929,1,707840,1545088,2015-05-29 11:11:28
702507,1,707840,1596533,2015-05-30 01:28:53
707840,1,714649,1616435,2015-05-30 07:00:35
718071,1,707840,1616441,2015-05-30 07:00:41
708677,1,707840,1630857,2015-05-30 11:00:57
707840,1,709782,1663339,2015-05-30 20:02:19
713474,1,707840,1668906,2015-05-30 21:35:06
707840,1,702761,1668943,2015-05-30 21:35:43
707840,1,704752,1742431,2015-05-31 18:00:31
713113,1,707840,1742442,2015-05-31 18:00:42
694820,1,707840,1880984,2015-06-02 08:29:44
707840,1,724562,1881051,2015-06-02 08:30:51
720334,1,707840,1901122,2015-06-02 14:05:22
707840,1,724325,1901145,2015-06-02 14:05:45
707840,1,713474,1972044,2015-06-03 09:47:24
718300,1,707840,1972049,2015-06-03 09:47:29
707840,1,713474,1980075,2015-06-03 12:01:15
707840,1,717560,1992394,2015-06-03 15:26:34
707840,1,703551,2032267,2015-06-04 02:31:07
713410,1,707840,2032287,2015-06-04 02:31:27
707840,1,710159,2406971,2015-06-08 10:36:11
707840,1,713346,2418349,2015-06-08 13:45:49
707840,1,728530,2458165,2015-06-09 00:49:25
707840,1,712767,2469766,2015-06-09 04:02:46
707840,1,705183,2482753,2015-06-09 07:39:13
707840,1,713814,2531699,2015-06-09 21:14:59
710732,1,707840,2567817,2015-06-10 07:16:57
707840,1,713547,2684699,2015-06-11 15:44:59
700444,1,707840,2713418,2015-06-11 23:43:38
707840,1,720817,2739846,2015-06-12 07:04:06
698861,1,707840,2802053,2015-06-13 00:20:53
699948,1,707840,2922795,2015-06-14 09:53:15
707840,1,699059,3064720,2015-06-16 01:18:40
701208,1,707840,3085488,2015-06-16 07:04:48
1909365,1,707840,3249720,2015-06-18 04:42:00
707840,1,695374,3298027,2015-06-18 18:07:07
723294,1,707840,3315652,2015-06-18 23:00:52
711789,1,707840,3337628,2015-06-19 05:07:08
730869,1,707840,3386012,2015-06-19 18:33:32
707840,1,707519,3403393,2015-06-19 23:23:13
707840,1,713444,3515055,2015-06-21 06:24:15
707840,1,695388,3522574,2015-06-21 08:29:34
695347,1,707840,3649074,2015-06-22 19:37:54
707840,1,717479,3649078,2015-06-22 19:37:58
707840,1,725917,3771294,2015-06-24 05:34:54
707840,1,713909,3839844,2015-06-25 00:37:24
707840,1,734267,3839872,2015-06-25 00:37:52
707840,1,725428,3888740,2015-06-25 14:12:20
707840,1,721717,3919843,2015-06-25 22:50:43
689936,1,707840,4063074,2015-06-27 14:37:54
713005,1,707840,4075911,2015-06-27 18:11:51
724125,1,707840,4101933,2015-06-28 01:25:33
741932,1,707840,4274807,2015-06-30 01:26:47
707840,1,724535,4441394,2015-07-01 23:43:14
725851,1,707840,4474369,2015-07-02 08:52:49
707840,1,743515,4500885,2015-07-02 16:14:45
743214,1,707840,4518633,2015-07-02 21:10:33
707840,1,694373,4528786,2015-07-02 23:59:46
723578,1,707840,4528857,2015-07-03 00:00:57
707840,1,713256,4740251,2015-07-05 10:44:11
713814,1,707840,4788659,2015-07-06 00:10:59
707840,1,722878,4788665,2015-07-06 00:11:05
703490,1,707840,4797925,2015-07-06 02:45:25
707840,1,714616,4806467,2015-07-06 05:07:47
707840,1,721061,4806491,2015-07-06 05:08:11
695686,1,707840,4814950,2015-07-06 07:29:10
707840,1,710850,4831783,2015-07-06 12:09:43
712896,1,707840,4831809,2015-07-06 12:10:09
694138,1,707840,5001972,2015-07-08 11:26:12
707840,1,711815,5109987,2015-07-09 17:26:27
707840,1,718181,5161289,2015-07-10 07:41:29
738116,1,707840,5293925,2015-07-11 20:32:05
707840,1,717644,5293967,2015-07-11 20:32:47
707840,1,734663,5331781,2015-07-12 07:03:01
713725,1,707840,5402019,2015-07-13 02:33:39
687805,1,707840,5450175,2015-07-13 15:56:15
708906,1,707840,5457860,2015-07-13 18:04:20
707840,1,714604,5510812,2015-07-14 08:46:52
717219,1,707840,5593958,2015-07-15 07:52:38
707840,1,712412,5674681,2015-07-16 06:18:01
731847,1,707840,5674735,2015-07-16 06:18:55
708940,1,707840,5700466,2015-07-16 13:27:46
707840,1,728491,5700505,2015-07-16 13:28:25
678872,1,707840,5705495,2015-07-16 14:51:35
698392,1,707840,5829266,2015-07-18 01:14:26
707840,1,732801,5844760,2015-07-18 05:32:40
707840,1,715768,6116670,2015-07-21 09:04:30
710957,1,707840,6132108,2015-07-21 13:21:48
707840,1,735136,6138602,2015-07-21 15:10:02
707840,1,701408,6217668,2015-07-22 13:07:48
700268,1,707840,6287048,2015-07-23 08:24:08
707840,1,705516,6287060,2015-07-23 08:24:20
713138,1,707840,6302703,2015-07-23 12:45:03
707840,1,736223,6302720,2015-07-23 12:45:20
707840,1,714604,6321320,2015-07-23 17:55:20
707840,1,708967,6369843,2015-07-24 07:24:03
707840,1,687337,6369859,2015-07-24 07:24:19
742775,1,707840,6430499,2015-07-25 00:14:59
683743,1,707840,6456627,2015-07-25 07:30:27
707840,1,714557,6456627,2015-07-25 07:30:27
707840,1,725480,6632733,2015-07-27 08:25:33
734091,1,707840,6633791,2015-07-27 08:43:11
743169,1,707840,6639740,2015-07-27 10:22:20
707840,1,725003,6700947,2015-07-28 03:22:27
715634,1,707840,6746385,2015-07-28 15:59:45
707840,1,715659,6801595,2015-07-29 07:19:55
711931,1,707840,6875617,2015-07-30 03:53:37
707526,1,707840,6937005,2015-07-30 20:56:45
707840,1,703120,7045373,2015-08-01 03:02:53
713429,1,707840,7045378,2015-08-01 03:02:58
707840,1,718310,7047003,2015-08-01 03:30:03
707840,1,677347,7058348,2015-08-01 06:39:08
707840,1,734308,7137289,2015-08-02 04:34:49
707840,1,686198,7379729,2015-08-04 23:55:29
707840,1,729311,7468633,2015-08-06 00:37:13
707840,1,734591,7496643,2015-08-06 08:24:03
707840,1,708928,7564420,2015-08-07 03:13:40
707840,1,711308,7690938,2015-08-08 14:22:18
743406,1,707840,7691394,2015-08-08 14:29:54
707840,2,2040565,480121,2015-05-17 03:22:01
707840,2,2040565,1167048,2015-05-25 02:10:48
707840,2,2040565,1299604,2015-05-26 15:00:04
707840,2,2040565,1413392,2015-05-27 22:36:32
707840,2,2040565,5466602,2015-07-13 20:30:02
