source,etype,target,time,date
706047,1,728662,2871196,2015-06-13 19:33:16
714083,1,706047,2890386,2015-06-14 00:53:06
713563,1,706047,2890450,2015-06-14 00:54:10
706047,1,699043,3187561,2015-06-17 11:26:01
706047,1,713639,3233806,2015-06-18 00:16:46
706047,1,713468,3263292,2015-06-18 08:28:12
717894,1,706047,3344018,2015-06-19 06:53:38
706047,1,719189,3352797,2015-06-19 09:19:57
706047,1,705368,3430315,2015-06-20 06:51:55
706047,1,730209,3492418,2015-06-21 00:06:58
706047,1,292073,3596752,2015-06-22 05:05:52
713318,1,706047,3596769,2015-06-22 05:06:09
721835,1,706047,3663531,2015-06-22 23:38:51
706047,1,706058,3663561,2015-06-22 23:39:21
693343,1,706047,3724315,2015-06-23 16:31:55
715413,1,706047,3994045,2015-06-26 19:27:25
706047,1,716629,4001142,2015-06-26 21:25:42
710422,1,706047,4067545,2015-06-27 15:52:25
713052,1,706047,4154064,2015-06-28 15:54:24
706047,1,728120,4154084,2015-06-28 15:54:44
706047,1,705815,4263781,2015-06-29 22:23:01
737158,1,706047,4397479,2015-07-01 11:31:19
706047,1,737085,4610099,2015-07-03 22:34:59
709972,1,706047,4687056,2015-07-04 19:57:36
706047,1,713701,4687060,2015-07-04 19:57:40
706047,1,705917,4821776,2015-07-06 09:22:56
706047,1,729191,4827959,2015-07-06 11:05:59
706047,1,701336,4909468,2015-07-07 09:44:28
712118,1,706047,4929222,2015-07-07 15:13:42
706047,1,712659,4950769,2015-07-07 21:12:49
726421,1,706047,5203735,2015-07-10 19:28:55
706047,1,713275,5277640,2015-07-11 16:00:40
713767,1,706047,5277695,2015-07-11 16:01:35
706047,1,712927,5368925,2015-07-12 17:22:05
705451,1,706047,5414196,2015-07-13 05:56:36
713056,1,706047,5446021,2015-07-13 14:47:01
741072,1,706047,5452968,2015-07-13 16:42:48
706047,1,690062,5453037,2015-07-13 16:43:57
706047,1,706585,5576368,2015-07-15 02:59:28
706047,1,713743,5713410,2015-07-16 17:03:30
692478,1,706047,5768573,2015-07-17 08:22:53
706047,1,704764,5826372,2015-07-18 00:26:12
706047,1,744475,5840495,2015-07-18 04:21:35
724481,1,706047,5969735,2015-07-19 16:15:35
713701,1,706047,6068306,2015-07-20 19:38:26
706047,1,726305,6285240,2015-07-23 07:54:00
696468,1,706047,6285285,2015-07-23 07:54:45
706047,1,716962,6317225,2015-07-23 16:47:05
711375,1,706047,6317240,2015-07-23 16:47:20
706047,1,732146,6401496,2015-07-24 16:11:36
706047,1,680332,6401545,2015-07-24 16:12:25
693894,1,706047,6422386,2015-07-24 21:59:46
713366,1,706047,6433345,2015-07-25 01:02:25
706047,1,713547,6449448,2015-07-25 05:30:48
713814,1,706047,6449478,2015-07-25 05:31:18
706047,1,690672,6464448,2015-07-25 09:40:48
706995,1,706047,6464520,2015-07-25 09:42:00
708262,1,706047,6536705,2015-07-26 05:45:05
713947,1,706047,6536705,2015-07-26 05:45:05
678542,1,706047,6558434,2015-07-26 11:47:14
706047,1,679526,6626232,2015-07-27 06:37:12
706047,1,712767,6655733,2015-07-27 14:48:53
708822,1,706047,6710146,2015-07-28 05:55:46
706047,1,736873,6896257,2015-07-30 09:37:37
690144,1,706047,6986738,2015-07-31 10:45:38
706047,1,674483,6986764,2015-07-31 10:46:04
737248,1,706047,7147777,2015-08-02 07:29:37
706047,1,690639,7208751,2015-08-03 00:25:51
706047,1,734016,7208767,2015-08-03 00:26:07
706047,1,690377,7214069,2015-08-03 01:54:29
737448,1,706047,7282609,2015-08-03 20:56:49
689410,1,706047,7418779,2015-08-05 10:46:19
698193,1,706047,7587306,2015-08-07 09:35:06
715647,1,706047,7810071,2015-08-09 23:27:51
706047,1,701745,7810103,2015-08-09 23:28:23
714027,1,706047,8183614,2015-08-14 07:13:34
706047,1,718660,8183621,2015-08-14 07:13:41
712960,1,706047,8377836,2015-08-16 13:10:36
706047,1,709075,8504005,2015-08-18 00:13:25
714007,1,706047,8523770,2015-08-18 05:42:50
706047,1,688127,8523774,2015-08-18 05:42:54
711772,1,706047,8606433,2015-08-19 04:40:33
692608,1,706047,8618912,2015-08-19 08:08:32
717101,1,706047,8629639,2015-08-19 11:07:19
706047,2,2040565,2169628,2015-06-05 16:40:28
706047,2,2040565,3724327,2015-06-23 16:32:07
706047,2,2040565,4610094,2015-07-03 22:34:54
706047,2,2040565,4641239,2015-07-04 07:13:59
706047,2,2040565,7454997,2015-08-05 20:49:57
