source,etype,target,time,date
714258,1,727399,4835701,2015-07-06 13:15:01
712406,1,727399,5153361,2015-07-10 05:29:21
727399,1,685725,5177105,2015-07-10 12:05:05
712934,1,727399,5183249,2015-07-10 13:47:29
725666,1,727399,5193358,2015-07-10 16:35:58
727399,1,714853,5193376,2015-07-10 16:36:16
713701,1,727399,5271874,2015-07-11 14:24:34
731209,1,727399,5290953,2015-07-11 19:42:33
727399,1,691867,5390298,2015-07-12 23:18:18
727399,1,698788,5390321,2015-07-12 23:18:41
727399,1,713468,5440309,2015-07-13 13:11:49
727399,1,699252,5738826,2015-07-17 00:07:06
727399,1,705659,5739802,2015-07-17 00:23:22
727399,1,713366,5815759,2015-07-17 21:29:19
684520,1,727399,5815815,2015-07-17 21:30:15
715161,1,727399,5822202,2015-07-17 23:16:42
727399,1,743456,6151700,2015-07-21 18:48:20
727399,1,708351,6151702,2015-07-21 18:48:22
688446,1,727399,6162002,2015-07-21 21:40:02
727399,1,701761,6162034,2015-07-21 21:40:34
727399,1,723096,6414145,2015-07-24 19:42:25
727399,1,713679,6557272,2015-07-26 11:27:52
727399,1,713639,6632560,2015-07-27 08:22:40
713138,1,727399,6687382,2015-07-27 23:36:22
713266,1,727399,6849582,2015-07-29 20:39:42
735911,1,727399,6992260,2015-07-31 12:17:40
727399,1,725135,6992276,2015-07-31 12:17:56
711369,1,727399,7138867,2015-08-02 05:01:07
727399,1,715956,7138931,2015-08-02 05:02:11
727399,1,709489,7163913,2015-08-02 11:58:33
727399,1,723058,7208667,2015-08-03 00:24:27
727399,1,682774,7217324,2015-08-03 02:48:44
699311,1,727399,7217344,2015-08-03 02:49:04
727399,1,742746,7328861,2015-08-04 09:47:41
727399,1,719657,7496070,2015-08-06 08:14:30
717639,1,727399,7547109,2015-08-06 22:25:09
713814,1,727399,7634069,2015-08-07 22:34:29
727399,1,713389,7634086,2015-08-07 22:34:46
727399,1,718782,7643860,2015-08-08 01:17:40
727399,1,735587,7721714,2015-08-08 22:55:14
695276,1,727399,8009928,2015-08-12 06:58:48
706373,1,727399,8021625,2015-08-12 10:13:45
727399,1,708081,8040612,2015-08-12 15:30:12
682119,1,727399,8150612,2015-08-13 22:03:32
727399,1,717565,8566581,2015-08-18 17:36:21
727399,2,2040565,1042747,2015-05-23 15:39:07
727399,2,2040565,2415767,2015-06-08 13:02:47
727399,2,2040565,4115827,2015-06-28 05:17:07
